,Timestamp,Data1,Data2,Label
0,6.0,6.69,3.97,0
1,6.01,3.69,1.63,0
2,6.03,-1.7,7.01,0
3,6.04,-3.35,6.5,0
4,6.05,6.87,-6.16,0
5,6.07,12.73,-9.68,0
6,6.08,3.05,3.34,0
7,6.09,-3.29,12.05,0
8,6.11,-3.23,5.93,0
9,6.12,-14.89,1.15,0
10,6.13,-26.69,4.73,0
11,6.15,-16.4,-0.15,0
12,6.16,0.41,-6.81,0
13,6.17,1.49,11.74,0
14,6.19,-2.49,29.57,0
15,6.2,4.58,2.34,0
16,6.21,20.19,-8.56,0
17,6.23,26.74,73.79,0
18,6.24,-0.16,89.71,0
19,6.25,-43.37,-178.7,0
20,6.27,-45.77,-449.29,0
21,6.28,-3.24,-248.8,0
22,6.29,32.53,119.01,0
23,6.31,42.39,131.46,0
24,6.32,30.97,145.14,0
25,6.33,-4.84,461.31,0
26,6.35,-35.99,573.91,0
27,6.36,-32.11,316.24,0
28,6.37,-14.42,139.36,0
29,6.39,-0.91,159.44,0
30,6.4,20.5,147.88,0
31,6.41,28.41,104.85,0
32,6.43,1.22,120.71,0
33,6.44,-17.99,82.72,0
34,6.45,-10.05,-23.76,0
35,6.47,-10.45,-40.61,0
36,6.48,-15.45,-13.66,0
37,6.49,0.66,-40.23,0
38,6.51,21.03,-6.17,0
39,6.52,21.37,84.49,0
40,6.53,6.47,58.75,0
41,6.55,-4.11,-58.65,0
42,6.56,3.83,-108.06,0
43,6.57,11.64,-63.68,0
44,6.59,-0.87,-39.23,0
45,6.6,-13.15,-111.94,0
46,6.61,-20.03,-185.0,0
47,6.63,-33.97,-146.55,0
48,6.64,-35.12,-81.66,0
49,6.65,-15.08,-118.4,0
50,6.67,-0.59,-197.05,0
51,6.68,-0.36,-198.54,0
52,6.69,0.74,-138.64,0
53,6.71,2.65,-95.14,0
54,6.72,4.09,-104.0,0
55,6.73,14.41,-146.41,0
56,6.75,16.14,-154.29,0
57,6.76,-2.11,-107.6,0
58,6.77,-6.15,-106.59,0
59,6.79,3.33,-169.89,0
60,6.8,-8.31,-168.57,0
61,6.81,-22.35,-114.48,0
62,6.82,-12.27,-107.1,0
63,6.84,2.59,-104.47,0
64,6.85,4.05,-102.18,0
65,6.86,0.89,-154.56,0
66,6.88,8.17,-178.69,0
67,6.89,23.28,-134.11,0
68,6.91,30.14,-106.26,0
69,6.92,28.89,-89.98,0
70,6.93,28.81,-61.57,0
71,6.95,20.03,-45.47,0
72,6.96,-2.64,-19.68,0
73,6.97,-19.37,-11.27,0
74,6.99,-19.01,-70.1,0
75,7.0,-13.16,-97.94,0
76,7.01,-8.25,-15.01,0
77,7.03,0.83,65.84,0
78,7.04,10.01,46.48,0
79,7.05,14.33,-35.6,0
80,7.07,16.21,-90.5,0
81,7.08,10.7,-61.71,0
82,7.09,-1.2,1.43,0
83,7.11,-6.86,39.19,0
84,7.12,-6.3,60.5,0
85,7.13,-5.12,58.74,0
86,7.15,1.53,23.12,0
87,7.16,7.91,-5.16,0
88,7.17,-1.38,-3.91,0
89,7.19,-14.98,8.99,0
90,7.2,-9.74,33.58,0
91,7.21,4.52,45.07,0
92,7.23,3.28,22.35,0
93,7.24,-7.35,24.88,0
94,7.25,-7.22,66.73,0
95,7.27,0.13,86.33,0
96,7.28,2.44,93.87,0
97,7.29,2.49,122.61,0
98,7.31,3.78,125.04,0
99,7.32,3.41,87.29,0
100,7.33,5.1,80.86,0
101,7.35,8.85,107.3,0
102,7.36,2.38,97.31,0
103,7.37,-7.2,71.73,0
104,7.39,0.67,81.95,0
105,7.4,7.8,95.76,0
106,7.41,-10.7,81.74,0
107,7.43,-23.28,73.46,0
108,7.44,-4.08,100.04,0
109,7.45,10.0,109.34,0
110,7.47,-2.81,62.14,0
111,7.48,-9.34,35.65,0
112,7.49,7.97,73.47,0
113,7.51,21.67,91.16,0
114,7.52,11.73,33.55,0
115,7.53,-5.9,-11.71,0
116,7.55,-7.64,51.61,0
117,7.56,6.54,142.59,0
118,7.57,15.08,140.59,0
119,7.59,5.28,74.57,0
120,7.6,-11.83,21.75,0
121,7.61,-13.52,20.95,0
122,7.63,7.05,63.29,0
123,7.64,17.04,101.89,0
124,7.65,-5.33,111.25,0
125,7.67,-22.76,77.34,0
126,7.68,-10.43,14.59,0
127,7.69,0.64,-8.32,0
128,7.71,-9.14,10.69,0
129,7.72,-16.91,6.52,0
130,7.73,-3.6,2.33,0
131,7.75,11.62,40.27,0
132,7.76,6.95,75.52,0
133,7.77,-0.47,77.91,0
134,7.79,4.28,57.48,0
135,7.8,-2.22,36.48,0
136,7.81,-21.7,53.37,0
137,7.83,-14.61,83.69,0
138,7.84,10.19,58.86,0
139,7.85,6.53,-3.22,0
140,7.87,-7.91,-36.6,0
141,7.88,3.3,-25.87,0
142,7.89,18.13,7.81,0
143,7.91,10.16,27.87,0
144,7.92,-1.96,19.89,0
145,7.93,0.89,13.84,0
146,7.95,5.74,16.23,0
147,7.96,2.88,-7.51,0
148,7.97,-0.41,-58.85,0
149,7.99,-3.31,-71.3,0
150,8.0,-2.68,-12.61,0
151,8.01,11.09,23.95,0
152,8.03,29.67,-19.02,0
153,8.04,29.95,-41.21,0
154,8.05,4.63,-8.08,0
155,8.07,-23.08,-5.2,0
156,8.08,-25.84,-16.71,0
157,8.09,-7.9,13.25,0
158,8.1,3.0,30.64,0
159,8.12,0.81,-17.68,0
160,8.13,4.25,-75.01,0
161,8.15,11.39,-67.93,0
162,8.16,2.41,-28.35,0
163,8.17,-16.67,-21.65,0
164,8.19,-21.32,-26.47,0
165,8.2,-7.83,-8.71,0
166,8.21,13.27,-19.33,0
167,8.23,31.63,-86.65,0
168,8.24,30.07,-123.54,0
169,8.25,8.49,-84.21,0
170,8.27,-8.81,-62.62,0
171,8.28,-12.75,-132.9,0
172,8.29,-15.86,-232.66,0
173,8.31,-19.19,-262.3,0
174,8.32,-14.04,-218.02,0
175,8.33,-5.59,-168.15,0
176,8.35,-0.02,-139.14,0
177,8.36,5.7,-98.3,0
178,8.37,5.08,-27.49,0
179,8.39,-5.31,45.11,0
180,8.4,-9.57,86.5,0
181,8.41,-0.05,95.21,0
182,8.43,9.43,83.68,0
183,8.44,6.54,62.39,0
184,8.45,-2.97,50.52,0
185,8.47,-8.3,57.95,0
186,8.48,-7.45,65.62,0
187,8.49,-1.4,53.66,0
188,8.51,7.28,31.09,0
189,8.52,11.69,19.42,0
