,Timestamp,Data1,Data2,Label
0,6.0,24.68,-14.43,0
1,6.01,-16.31,8.52,0
2,6.03,-3.42,-3.84,0
3,6.04,28.63,-12.18,0
4,6.05,-17.9,31.86,0
5,6.07,7.46,-7.72,0
6,6.08,14.24,-19.48,0
7,6.09,-18.69,26.65,0
8,6.11,3.13,5.49,1
9,6.12,8.51,-24.15,1
10,6.13,-20.58,25.32,1
11,6.15,4.29,25.66,1
12,6.16,3.33,-1.28,1
13,6.17,-14.61,84.28,1
14,6.19,127.44,44.77,1
15,6.2,152.13,53.16,1
16,6.21,132.33,158.47,1
17,6.23,-383.97,151.96,1
18,6.24,-330.79,40.35,1
19,6.25,-103.35,187.05,1
20,6.27,133.95,150.66,1
21,6.28,-272.6,-13.27,1
22,6.29,-144.83,208.87,1
23,6.31,224.91,20.92,1
24,6.32,378.62,-36.09,1
25,6.33,-159.48,-191.02,1
26,6.35,12.75,85.59,1
27,6.36,-295.98,-88.29,1
28,6.37,-129.28,5.09,1
29,6.39,-26.56,-78.55,1
30,6.4,474.47,-93.02,1
31,6.41,109.13,-100.0,1
32,6.43,53.84,-124.25,1
33,6.44,116.05,-145.06,1
34,6.45,-112.16,-128.81,1
35,6.47,-48.96,-145.93,1
36,6.48,8.95,-153.43,1
37,6.49,152.34,-132.33,1
38,6.51,25.69,-139.36,1
39,6.52,135.65,-142.46,1
40,6.53,135.79,-114.3,1
41,6.55,97.04,-140.05,1
42,6.56,94.56,-258.72,1
43,6.57,-87.57,-285.81,1
44,6.59,130.53,-92.93,1
45,6.6,-169.01,-175.37,1
46,6.61,-140.84,-246.27,1
47,6.63,441.58,-304.53,1
48,6.64,133.02,-73.24,1
49,6.65,-70.94,149.2,1
50,6.67,264.81,-261.01,1
51,6.68,-411.2,-86.11,1
52,6.69,-50.07,-1.3,1
53,6.71,-215.8,60.52,1
54,6.72,-106.99,179.16,1
55,6.73,-164.67,370.16,1
56,6.75,106.62,31.57,1
57,6.76,82.24,472.08,1
58,6.77,220.24,276.59,1
59,6.79,-396.21,80.05,1
60,6.8,-306.37,410.96,1
61,6.81,-315.4,-72.66,1
62,6.83,-198.15,145.74,1
63,6.84,272.0,7.96,1
64,6.85,48.79,-248.1,1
65,6.87,289.24,272.31,1
66,6.88,245.38,132.88,1
67,6.89,-38.34,214.3,1
68,6.91,-76.27,167.88,0
69,6.92,-130.85,-111.37,0
70,6.93,-215.81,201.81,0
71,6.95,-139.0,136.81,0
72,6.96,63.2,138.42,0
73,6.97,107.18,25.84,0
74,6.99,63.4,44.36,0
75,7.0,179.88,-78.46,0
76,7.01,133.06,-94.03,0
77,7.03,165.3,-73.4,0
78,7.04,177.27,-44.63,0
79,7.05,93.44,10.99,0
80,7.07,0.48,45.18,0
81,7.08,-17.61,52.15,0
82,7.09,-79.28,87.48,0
83,7.11,-93.13,103.7,0
84,7.12,-102.81,95.26,0
85,7.13,-131.99,115.56,0
86,7.15,-129.35,119.57,0
87,7.16,-108.53,99.62,0
88,7.17,-138.3,110.77,0
89,7.19,-104.33,124.71,0
90,7.2,-76.93,169.15,0
91,7.21,-84.88,244.25,0
92,7.23,-61.27,245.3,0
93,7.24,-16.52,217.64,0
94,7.25,-53.35,188.62,0
95,7.27,-33.73,166.51,0
96,7.28,-14.4,82.12,0
97,7.29,-21.76,56.46,0
98,7.31,7.88,25.5,0
99,7.32,24.25,-26.26,0
100,7.33,4.62,-73.05,0
101,7.35,23.96,-91.79,0
102,7.36,42.62,-148.5,0
103,7.37,37.58,-123.58,0
104,7.39,36.69,-123.05,0
105,7.4,77.17,-185.35,0
106,7.41,41.58,-197.8,0
107,7.43,60.79,-208.71,0
108,7.44,70.76,-258.01,0
109,7.45,53.24,-251.59,0
110,7.47,54.98,-250.11,0
111,7.48,57.24,-250.76,0
112,7.49,40.79,-237.41,0
113,7.51,49.84,-228.81,0
114,7.52,60.66,-212.7,0
115,7.53,34.49,-191.26,0
116,7.55,43.43,-183.06,0
117,7.56,51.21,-200.51,0
118,7.57,29.35,-157.06,0
119,7.59,33.44,-161.95,0
120,7.6,40.92,-141.97,0
121,7.61,5.87,-133.59,0
122,7.63,5.89,-98.42,0
123,7.64,24.97,-106.89,0
124,7.65,10.2,-81.91,0
125,7.67,11.5,-35.05,0
126,7.68,26.86,-58.42,0
127,7.69,3.14,-28.4,0
128,7.71,-10.57,20.04,0
129,7.72,0.25,4.9,0
130,7.73,-1.51,30.11,0
131,7.75,11.6,17.97,0
132,7.76,3.11,35.33,0
133,7.77,-23.53,55.5,0
134,7.79,-5.94,83.95,0
135,7.8,-14.24,43.12,0
136,7.81,-25.0,67.67,0
137,7.83,-9.99,115.04,0
138,7.84,-2.92,71.52,0
139,7.85,-19.92,77.4,0
140,7.87,-30.71,106.24,0
141,7.88,-8.27,85.62,0
142,7.89,-23.07,84.37,0
143,7.91,-19.3,115.04,0
144,7.92,-0.21,65.83,0
145,7.93,-25.11,92.02,0
146,7.95,-36.84,106.98,0
147,7.96,-18.49,86.05,0
148,7.97,-4.15,88.43,0
149,7.99,-26.88,103.55,0
150,8.0,-7.79,73.69,0
151,8.01,-24.7,68.57,0
152,8.03,-17.34,98.99,0
153,8.04,-3.23,77.46,0
154,8.05,-19.67,68.61,0
155,8.07,5.92,84.71,0
156,8.08,3.1,61.14,0
157,8.09,3.4,47.8,0
158,8.11,-18.36,66.85,1
159,8.12,-5.92,49.15,1
160,8.13,-43.48,135.56,1
161,8.15,-42.9,223.12,1
162,8.16,-23.98,230.89,1
163,8.17,-213.11,398.55,1
164,8.19,-203.21,268.27,1
165,8.2,307.92,199.94,1
166,8.21,-371.25,113.77,1
167,8.23,-74.68,76.18,1
168,8.24,323.22,-6.87,1
169,8.25,-278.06,-50.71,1
170,8.27,-124.03,-72.1,1
171,8.28,-174.79,-127.56,1
172,8.29,-39.19,-151.89,1
173,8.31,78.26,-161.16,1
174,8.32,-93.17,-205.41,1
175,8.33,90.69,-194.8,1
176,8.35,20.1,-189.74,1
177,8.36,377.03,-269.97,1
178,8.37,399.19,-297.8,1
179,8.39,496.51,-181.93,1
180,8.4,391.41,-614.76,1
181,8.41,404.76,-628.25,1
182,8.43,-254.15,44.62,1
183,8.44,220.58,-458.25,1
184,8.45,-60.0,40.19,1
