,Timestamp,Data1,Data2,Label
0,6.0,-5.59,1.76,0
1,6.01,0.54,4.28,0
2,6.03,-46.13,-1.95,0
3,6.04,-6.55,7.29,0
4,6.05,-23.04,0.26,0
5,6.07,38.38,3.99,0
6,6.08,-2.74,10.02,0
7,6.09,9.44,7.93,0
8,6.11,53.87,-9.95,1
9,6.12,-0.77,-11.63,1
10,6.13,8.69,23.52,1
11,6.15,21.87,28.17,1
12,6.16,14.83,45.17,1
13,6.17,2.5,144.69,1
14,6.19,8.16,284.38,1
15,6.2,-110.26,157.4,1
16,6.21,48.45,98.32,1
17,6.23,-34.95,254.17,1
18,6.24,-228.38,90.94,1
19,6.25,-181.76,-188.66,1
20,6.27,271.19,-529.14,1
21,6.28,98.85,-65.7,1
22,6.29,140.94,-169.91,1
23,6.31,101.43,313.03,1
24,6.32,32.41,88.15,1
25,6.33,173.08,129.22,1
26,6.35,-2.94,43.35,1
27,6.36,-32.44,-9.0,1
28,6.37,9.89,-67.96,1
29,6.39,102.01,-21.02,1
30,6.4,-171.94,-69.78,1
31,6.41,-114.63,-109.87,1
32,6.43,198.76,-151.86,1
33,6.44,25.03,-240.96,1
34,6.45,31.04,-440.54,1
35,6.47,79.36,-124.82,1
36,6.48,57.06,-378.4,1
37,6.49,-134.33,-303.39,1
38,6.51,-195.81,71.03,1
39,6.52,-251.48,-57.72,1
40,6.53,87.24,-428.45,1
41,6.55,-96.6,-394.74,1
42,6.56,-17.33,-69.58,1
43,6.57,8.01,-75.72,1
44,6.59,-168.33,-8.28,1
45,6.6,49.5,102.89,1
46,6.61,-165.65,236.37,1
47,6.63,-52.65,-58.47,1
48,6.64,-185.57,190.96,1
49,6.65,82.04,100.33,1
50,6.67,-81.92,365.39,1
51,6.68,-104.57,313.56,1
52,6.69,108.58,-228.89,1
53,6.71,22.09,359.03,1
54,6.72,-8.69,519.82,1
55,6.73,-102.35,244.45,1
56,6.75,251.77,-96.49,1
57,6.76,40.23,-153.62,1
58,6.77,-46.61,87.08,1
59,6.79,-0.92,134.41,1
60,6.8,202.6,319.77,1
61,6.81,63.12,-104.75,1
62,6.83,-22.92,-9.32,1
63,6.84,89.29,50.14,1
64,6.85,-89.04,106.1,1
65,6.87,5.29,-70.92,1
66,6.88,11.79,-37.36,1
67,6.89,-10.9,-212.59,1
68,6.91,-60.38,-89.89,0
69,6.92,-78.33,-102.74,0
70,6.93,-35.28,-28.05,0
71,6.95,-55.9,-7.9,0
72,6.96,-24.01,37.04,0
73,6.97,29.09,130.01,0
74,6.99,86.03,147.43,0
75,7.0,65.5,115.44,0
76,7.01,81.13,185.55,0
77,7.03,69.33,137.16,0
78,7.04,102.8,189.11,0
79,7.05,84.88,197.5,0
80,7.07,76.13,182.86,0
81,7.08,70.83,179.0,0
82,7.09,79.7,161.63,0
83,7.11,64.52,173.06,0
84,7.12,40.79,155.0,0
85,7.13,37.7,118.25,0
86,7.15,38.53,91.08,0
87,7.16,29.04,55.24,0
88,7.17,29.79,21.56,0
89,7.19,7.73,-28.66,0
90,7.2,19.29,-60.49,0
91,7.21,2.84,-90.25,0
92,7.23,-9.53,-106.32,0
93,7.24,1.02,-118.03,0
94,7.25,-6.86,-127.12,0
95,7.27,-29.8,-141.56,0
