,Timestamp,Data1,Data2,Label
0,6.0,2.52,13.69,0
1,6.01,6.06,14.61,0
2,6.03,-9.8,11.33,0
3,6.04,-25.6,4.88,0
4,6.05,-12.15,-4.45,0
5,6.07,13.67,-7.92,0
6,6.08,15.47,-10.02,0
7,6.09,3.95,-12.35,0
8,6.11,6.9,-1.21,1
9,6.12,15.18,16.55,1
10,6.13,13.27,17.75,1
11,6.15,6.12,0.69,1
12,6.16,-0.16,-23.54,1
13,6.17,-2.07,-33.39,1
14,6.19,3.46,-9.75,1
15,6.2,13.35,20.58,1
16,6.21,16.51,33.89,1
17,6.23,-5.4,58.29,1
18,6.24,-47.38,78.46,1
19,6.25,-72.11,74.95,1
20,6.265,-67.33,70.91,1
21,6.28,-38.59,-29.57,1
22,6.29,19.0,-173.1,1
23,6.31,70.67,-32.53,1
24,6.32,57.38,261.23,1
25,6.33,-14.67,225.03,1
26,6.35,-53.26,66.98,1
27,6.36,-20.64,261.48,1
28,6.37,-2.2,497.08,1
29,6.39,-12.7,382.22,1
30,6.4,2.08,201.33,1
31,6.41,6.22,201.21,1
32,6.43,-12.9,222.89,1
33,6.44,6.02,150.27,1
34,6.45,65.47,56.3,1
35,6.47,95.23,27.33,1
36,6.48,43.37,53.29,1
37,6.49,-32.99,35.78,1
38,6.51,-22.63,-54.45,1
39,6.52,41.33,-153.91,1
40,6.53,35.42,-298.49,1
41,6.55,-1.68,-461.96,1
42,6.56,14.11,-439.79,1
43,6.57,16.16,-311.1,1
44,6.59,-19.93,-334.36,1
45,6.6,-15.95,-372.05,1
46,6.61,19.62,-220.91,1
47,6.63,24.83,-110.36,1
48,6.64,9.51,-226.98,1
49,6.65,18.02,-285.1,1
50,6.67,27.59,-172.28,1
51,6.68,-14.61,-225.8,1
52,6.69,-42.91,-397.08,1
53,6.71,17.84,-289.59,1
54,6.72,55.75,-24.87,1
55,6.73,-10.18,25.6,1
56,6.75,-53.58,-71.43,1
57,6.76,-11.62,-71.68,1
58,6.77,21.02,-16.51,1
59,6.79,9.21,-55.0,1
60,6.8,-11.13,-134.38,1
61,6.81,-27.71,-157.96,1
62,6.82,-26.67,-169.57,1
63,6.84,-8.96,-129.38,1
64,6.85,-7.53,31.0,1
65,6.86,-13.35,116.84,1
66,6.88,3.96,35.03,1
67,6.89,14.67,-13.36,1
68,6.91,-14.07,1.73,0
69,6.92,-52.97,-30.81,0
70,6.93,-54.12,-46.08,0
71,6.95,-7.13,41.61,0
72,6.96,40.65,144.19,0
73,6.97,30.73,126.16,0
74,6.99,-19.84,40.71,0
75,7.0,-37.95,59.22,0
76,7.01,-6.38,151.71,0
77,7.03,24.46,146.56,0
78,7.04,34.99,70.29,0
79,7.05,42.39,71.02,0
80,7.07,27.24,126.75,0
81,7.08,-21.25,115.87,0
82,7.09,-51.64,9.81,0
83,7.11,-36.74,-81.18,0
84,7.12,-10.41,-13.29,0
85,7.13,-0.44,160.22,0
86,7.15,-8.55,250.36,0
87,7.16,-19.87,208.97,0
88,7.17,-19.43,123.34,0
89,7.19,-14.09,73.02,0
90,7.2,-13.46,59.53,0
91,7.21,-19.95,43.44,0
92,7.23,-8.36,52.7,0
93,7.24,42.7,120.37,0
94,7.25,58.65,170.38,0
95,7.27,-9.86,113.58,0
96,7.28,-57.4,-23.04,0
97,7.29,-10.91,-102.75,0
98,7.31,53.8,-26.48,0
99,7.32,53.81,90.46,0
100,7.33,0.09,60.37,0
101,7.35,-31.0,-46.12,0
102,7.36,-10.08,-20.1,0
103,7.37,7.57,97.71,0
104,7.39,-3.44,136.99,0
105,7.4,3.43,113.61,0
106,7.41,51.48,113.84,0
107,7.43,73.66,132.17,0
108,7.44,21.54,117.96,0
109,7.45,-26.74,73.61,0
110,7.47,-15.25,48.84,0
111,7.48,1.75,0.05,0
112,7.49,-14.88,-80.15,0
113,7.51,-48.86,-59.0,0
114,7.52,-57.33,36.82,0
