,Timestamp,Data1,Data2,Label
0,6.0,-6.57,3.86,1
1,6.01,-7.51,-2.61,1
2,6.03,-43.59,-8.27,1
3,6.04,3.54,-4.51,1
4,6.05,-14.87,14.46,1
5,6.07,32.98,3.23,1
6,6.08,13.3,0.03,1
7,6.09,-0.71,4.98,1
8,6.11,12.7,-1.44,1
9,6.12,-26.55,-18.72,1
10,6.13,23.29,-10.36,1
11,6.15,29.36,57.19,1
12,6.16,-22.72,97.46,1
13,6.17,-21.01,189.69,1
14,6.19,2.7,177.2,1
15,6.2,-175.9,308.0,1
16,6.21,-75.44,164.38,1
17,6.23,70.75,98.58,1
18,6.24,-122.64,-50.51,1
19,6.25,-50.69,-498.61,1
20,6.27,-180.17,-224.38,1
21,6.28,389.22,-44.02,1
22,6.29,-51.92,-57.53,1
23,6.31,73.79,-49.14,1
24,6.32,253.01,251.8,1
25,6.33,313.42,-29.97,1
26,6.35,-205.17,-68.21,1
27,6.36,-80.83,63.69,1
28,6.37,-61.0,-178.58,1
29,6.39,365.14,-119.24,1
30,6.4,-70.39,-380.85,1
31,6.41,222.87,76.54,1
32,6.43,119.95,-255.51,1
33,6.44,-284.73,-212.66,1
34,6.45,17.39,-363.26,1
35,6.47,179.91,10.8,1
36,6.48,81.73,-122.07,1
37,6.49,-26.82,77.75,1
38,6.51,-206.11,42.82,1
39,6.52,81.28,209.97,1
40,6.53,-22.38,-143.86,1
41,6.55,126.42,-169.22,1
42,6.56,-323.08,135.52,1
43,6.57,151.15,-130.13,1
44,6.59,54.2,-268.64,1
45,6.6,-213.49,194.27,1
46,6.61,-215.93,591.8,1
47,6.63,-258.71,273.94,1
48,6.64,-199.56,90.6,1
49,6.65,-130.73,49.2,1
50,6.67,-206.92,258.93,1
51,6.68,198.71,-346.08,1
52,6.69,96.9,81.83,1
53,6.71,-174.46,-186.61,1
54,6.72,-186.71,-292.67,1
55,6.73,-175.57,37.86,1
56,6.75,-101.36,199.56,1
57,6.76,34.84,430.96,1
58,6.77,-69.77,6.86,1
59,6.79,132.82,-2.68,1
60,6.8,48.53,485.75,1
61,6.81,-11.11,336.28,1
62,6.83,-88.6,-62.23,1
63,6.84,59.76,-136.46,1
64,6.85,77.42,15.86,1
65,6.87,63.36,7.79,1
66,6.88,118.39,39.63,1
67,6.89,111.31,17.88,1
68,6.91,139.63,-124.29,1
69,6.92,108.1,-176.36,1
70,6.93,134.13,-163.7,1
71,6.95,129.97,-154.03,1
72,6.96,164.57,-114.59,1
73,6.97,125.14,-61.67,1
74,6.99,91.52,4.18,1
75,7.0,54.79,-15.03,1
76,7.01,75.32,24.51,1
77,7.03,38.17,99.37,1
78,7.04,10.71,68.6,1
79,7.05,-1.52,55.37,1
80,7.07,0.53,109.0,1
81,7.08,-16.23,121.89,1
82,7.09,9.03,112.12,1
83,7.11,-29.6,98.38,1
84,7.12,-1.45,123.47,1
85,7.13,-20.48,146.91,1
86,7.15,-13.46,116.19,1
87,7.16,-0.71,90.27,1
88,7.17,-22.8,68.99,1
89,7.19,-19.9,53.34,1
90,7.2,-20.18,35.28,1
91,7.21,4.18,24.58,1
92,7.23,-19.8,23.58,1
93,7.24,-33.17,2.69,1
94,7.25,-30.91,-33.62,1
95,7.27,-8.9,-42.44,1
96,7.28,-4.94,-59.26,1
97,7.29,-13.59,-66.93,1
98,7.31,-28.92,-78.9,1
99,7.32,-16.22,-107.45,1
100,7.33,-7.35,-85.62,1
101,7.35,-37.82,-99.19,1
102,7.36,-30.52,-98.83,1
103,7.37,-3.85,-111.94,1
104,7.39,-45.05,-121.16,1
105,7.4,-48.25,-136.11,1
106,7.41,-42.34,-126.79,1
107,7.43,-23.9,-112.42,1
108,7.44,-22.59,-103.21,1
109,7.45,-44.15,-101.48,1
110,7.47,-21.93,-89.81,1
111,7.48,-8.47,-87.29,1
112,7.49,0.72,-81.15,1
113,7.51,-14.16,-88.07,1
114,7.52,-12.22,-56.73,1
115,7.53,-3.41,-54.43,1
116,7.55,-15.8,-27.77,1
117,7.56,-13.74,-23.66,1
118,7.57,16.6,-20.88,1
119,7.59,-6.12,-24.85,1
120,7.6,-5.79,-13.42,1
121,7.61,-11.62,-3.7,1
122,7.63,-5.86,-5.58,1
123,7.64,-10.81,-8.43,1
124,7.65,-2.74,13.2,1
125,7.67,0.81,8.72,1
126,7.68,18.84,13.33,1
127,7.69,8.04,24.38,1
128,7.71,18.21,42.59,1
129,7.72,-2.84,37.59,1
130,7.73,15.99,35.64,1
131,7.75,-3.65,39.2,1
132,7.76,23.72,47.43,1
133,7.77,5.59,53.66,1
134,7.79,11.85,58.98,1
135,7.8,-9.91,44.77,1
136,7.81,-1.99,45.6,1
137,7.83,-4.76,52.9,1
138,7.84,14.2,54.11,1
139,7.85,0.69,46.36,1
140,7.87,-4.36,44.54,1
141,7.88,-14.18,42.43,1
142,7.89,20.58,47.23,1
143,7.91,6.28,31.71,1
144,7.92,0.88,53.75,1
145,7.93,35.47,34.41,1
146,7.95,12.59,30.85,1
147,7.96,13.36,17.12,1
148,7.97,-3.69,18.03,1
149,7.99,19.06,31.4,1
150,8.0,-0.99,2.78,1
151,8.01,-46.6,3.35,1
152,8.03,-41.22,33.9,1
153,8.04,20.97,25.73,1
154,8.05,19.05,10.33,1
155,8.07,10.34,36.11,1
156,8.08,32.93,10.92,1
157,8.09,22.23,20.51,1
158,8.11,5.07,43.38,1
159,8.12,29.16,16.47,1
160,8.13,-3.82,9.75,1
161,8.15,13.41,12.87,1
162,8.16,34.3,66.28,1
163,8.17,-43.06,61.07,1
164,8.19,25.72,59.38,1
165,8.2,-40.02,231.96,1
166,8.21,42.42,313.67,1
167,8.23,172.9,238.92,1
168,8.24,-136.34,48.56,1
169,8.25,-89.35,-153.94,1
170,8.27,119.97,120.61,1
171,8.28,313.89,-24.78,1
172,8.29,122.09,-47.94,1
173,8.31,206.65,-53.25,1
174,8.32,-301.23,-90.88,1
175,8.33,-278.67,-31.95,1
176,8.35,-347.93,-121.28,1
177,8.36,184.23,-149.94,1
178,8.37,-159.26,-297.86,1
179,8.39,163.3,-236.33,1
180,8.4,-103.0,-369.18,1
181,8.41,40.34,6.39,1
182,8.43,-34.53,-387.92,1
183,8.44,-161.88,-549.62,1
184,8.45,-83.58,-47.52,1
185,8.47,2.52,-296.4,1
186,8.48,77.46,-419.22,1
187,8.49,105.06,-28.48,1
188,8.51,-67.72,-219.25,1
189,8.52,311.6,91.83,1
190,8.53,-83.35,-94.28,1
191,8.55,-244.37,80.37,1
192,8.56,111.68,113.75,1
193,8.57,94.36,155.08,1
194,8.59,-179.25,557.1,1
195,8.6,70.48,253.42,1
196,8.61,-238.43,137.23,1
197,8.63,-106.87,208.68,1
198,8.64,-146.27,238.66,1
199,8.65,224.8,40.09,1
200,8.67,105.18,76.28,1
201,8.68,166.33,-410.95,1
202,8.69,248.05,-41.2,1
203,8.71,-189.19,185.7,1
204,8.72,147.77,156.83,1
205,8.73,-205.96,268.32,1
206,8.75,-125.02,-95.14,1
207,8.76,293.77,-357.72,1
208,8.77,-140.47,91.12,1
209,8.79,346.55,-106.39,1
210,8.8,24.39,354.83,1
211,8.81,238.62,247.19,1
212,8.83,-198.45,-191.47,1
213,8.84,-30.54,24.75,1
214,8.85,-137.1,79.04,1
215,8.87,-193.51,131.38,1
216,8.88,-24.84,-7.14,1
217,8.89,-75.67,-25.16,1
218,8.91,-42.7,-53.49,1
219,8.92,-6.24,-59.03,1
220,8.93,-38.61,42.54,1
221,8.95,-50.95,-105.05,1
222,8.96,-45.64,-27.54,1
223,8.97,-20.2,-12.11,1
224,8.99,-22.36,54.55,1
225,9.0,-1.67,44.31,1
226,9.01,-5.94,57.12,1
227,9.03,43.44,75.68,1
228,9.04,55.79,96.04,1
229,9.05,48.8,95.62,1
230,9.07,58.58,126.17,1
231,9.08,42.67,123.85,1
232,9.09,53.82,146.11,1
233,9.11,66.2,173.22,1
234,9.12,71.94,157.66,1
235,9.13,50.26,147.93,1
236,9.15,59.59,120.77,1
237,9.16,49.97,83.64,1
238,9.17,50.46,53.79,1
239,9.19,34.25,55.27,1
240,9.2,11.12,29.47,1
241,9.21,-0.62,18.02,1
242,9.23,27.95,-32.5,1
243,9.24,4.32,-38.5,1
244,9.25,-4.63,-63.5,1
245,9.27,-32.84,-80.31,1
246,9.28,-25.69,-95.6,1
247,9.29,-36.5,-86.91,1
248,9.31,-24.73,-120.27,1
249,9.32,-22.43,-115.78,1
250,9.33,-14.73,-117.64,1
251,9.35,-9.92,-122.79,1
252,9.36,-10.13,-124.73,1
253,9.37,-15.3,-124.0,1
254,9.39,8.46,-123.48,1
255,9.4,-19.07,-110.33,1
256,9.41,-23.51,-106.27,1
257,9.43,-8.67,-124.76,1
258,9.44,-5.13,-88.2,1
259,9.45,-16.17,-88.09,1
260,9.47,-30.63,-83.67,1
261,9.48,-19.23,-98.25,1
262,9.49,-24.4,-77.91,1
263,9.51,-34.18,-85.94,1
264,9.52,-22.19,-61.14,1
265,9.53,-21.75,-80.47,1
266,9.55,-14.35,-61.21,1
267,9.56,-18.77,-29.18,1
268,9.57,-26.04,-41.31,1
269,9.59,-10.26,-20.23,1
270,9.6,-33.16,-9.16,1
271,9.61,-22.06,-1.14,1
272,9.63,-30.58,-13.24,1
273,9.64,19.81,-2.41,1
274,9.65,-5.77,-2.21,1
275,9.67,-10.22,21.57,1
276,9.68,-21.52,20.53,1
277,9.69,12.12,21.51,1
278,9.71,10.16,5.08,1
279,9.72,-16.04,32.33,1
280,9.73,-9.8,36.61,1
281,9.75,24.29,33.34,1
282,9.76,-2.66,32.37,1
283,9.77,0.47,32.26,1
284,9.79,1.95,39.5,1
285,9.8,15.34,48.6,1
286,9.81,4.3,39.58,1
287,9.83,7.4,35.76,1
288,9.84,24.38,48.64,1
289,9.85,22.94,47.59,1
290,9.87,6.99,42.7,1
291,9.88,0.93,45.96,1
292,9.89,11.77,54.75,1
293,9.91,16.82,44.15,1
294,9.92,-0.39,41.29,1
295,9.93,-3.56,44.95,1
296,9.95,25.35,38.79,1
297,9.96,7.48,36.95,1
298,9.97,1.51,22.68,1
299,9.99,-6.09,33.06,1
300,10.0,8.65,32.93,1
301,10.01,-33.55,20.63,1
302,10.03,-26.55,18.8,1
303,10.04,9.67,37.87,1
304,10.05,42.46,17.26,1
305,10.07,35.82,17.98,1
306,10.08,28.15,7.03,1
307,10.09,-17.79,27.63,1
308,10.11,32.14,28.44,1
309,10.12,40.15,68.64,1
310,10.13,-27.88,45.56,1
311,10.15,-71.82,195.7,1
312,10.16,-262.61,429.14,1
313,10.17,73.26,259.11,1
314,10.19,135.65,135.03,1
315,10.2,349.58,18.33,1
316,10.21,265.49,159.11,1
317,10.23,-165.16,34.55,1
318,10.24,196.75,16.93,1
319,10.25,-79.93,-241.35,1
320,10.27,-115.25,-597.18,1
321,10.28,-152.53,-335.68,1
322,10.29,-53.82,-113.19,1
323,10.31,21.54,37.56,1
324,10.32,103.41,-155.02,1
325,10.33,-29.59,-271.76,1
326,10.35,23.77,-240.82,1
327,10.36,118.83,-77.87,1
328,10.37,-198.99,-543.21,1
329,10.39,-195.41,-238.22,1
330,10.4,35.41,-313.65,1
331,10.41,241.71,-87.56,1
332,10.43,100.87,100.16,1
333,10.44,-118.86,123.59,1
334,10.45,-135.06,244.83,1
335,10.47,-107.92,24.76,1
336,10.48,-139.68,-74.61,1
337,10.49,-194.6,109.35,1
338,10.51,-202.07,56.79,1
339,10.52,0.83,-328.94,1
340,10.53,-120.66,-7.5,1
341,10.55,-149.59,-190.9,1
342,10.56,289.68,409.98,1
343,10.57,107.11,95.0,1
344,10.59,115.33,80.12,1
345,10.6,33.12,627.7,1
346,10.61,22.54,386.59,1
347,10.63,-95.5,57.24,1
348,10.64,83.54,-143.8,1
349,10.65,-74.23,185.7,1
350,10.67,-51.54,421.13,1
351,10.68,-76.98,206.25,1
352,10.69,198.12,-83.24,1
353,10.71,111.96,-92.16,1
354,10.72,-178.93,-7.41,1
355,10.73,27.43,-209.05,1
356,10.75,-195.58,170.13,1
357,10.76,-3.62,99.35,1
358,10.77,391.01,94.86,1
359,10.79,-283.66,86.23,1
360,10.8,267.54,207.08,1
361,10.81,42.88,-271.67,1
362,10.83,108.39,-425.57,1
363,10.84,-59.79,-164.42,1
364,10.85,78.16,-101.16,1
365,10.87,96.04,23.84,1
366,10.88,5.34,-96.81,1
367,10.89,127.08,39.99,1
368,10.91,-11.95,-59.28,1
369,10.92,68.79,-74.75,1
370,10.93,26.49,-98.3,1
371,10.95,15.16,-120.05,1
372,10.96,4.91,-138.35,1
373,10.97,-10.1,-65.48,1
374,10.99,10.15,-77.12,1
375,11.0,11.9,-8.99,1
376,11.01,-8.58,12.29,1
377,11.03,3.52,32.26,1
378,11.04,-14.46,35.76,1
379,11.05,11.83,45.4,1
380,11.07,-14.75,61.88,1
381,11.08,-0.06,56.83,1
382,11.09,-29.18,71.14,1
383,11.11,-25.18,94.42,1
384,11.12,-17.9,122.52,1
385,11.13,0.61,151.8,1
386,11.15,-22.57,152.65,1
387,11.16,-27.62,147.23,1
388,11.17,-28.72,128.2,1
389,11.19,-22.56,119.17,1
390,11.2,-37.58,104.24,1
391,11.21,-37.74,78.37,1
392,11.23,-34.7,59.31,1
393,11.24,-23.46,28.32,1
394,11.25,-14.47,39.37,1
395,11.27,-35.2,9.03,1
396,11.28,-20.48,-4.89,1
397,11.29,-23.06,-29.47,1
398,11.31,-39.95,-16.94,1
399,11.32,-15.88,-34.86,1
400,11.33,-0.86,-52.33,1
401,11.35,-28.26,-66.95,1
402,11.36,-31.81,-56.07,1
403,11.37,-46.25,-73.85,1
404,11.39,12.34,-72.4,1
405,11.4,-16.16,-76.95,1
406,11.41,-7.45,-69.16,1
407,11.43,-24.12,-93.86,1
408,11.44,-3.24,-66.52,1
409,11.45,-33.53,-74.03,1
410,11.47,-18.05,-65.89,1
411,11.48,-26.62,-66.65,1
412,11.49,18.37,-81.5,1
413,11.51,-2.18,-79.95,1
414,11.52,17.61,-63.29,1
415,11.53,2.33,-70.86,1
416,11.55,17.81,-57.0,1
417,11.56,5.51,-45.07,1
418,11.57,2.28,-47.54,1
419,11.59,8.47,-47.36,1
420,11.6,27.95,-49.45,1
421,11.61,13.13,-43.88,1
422,11.63,6.39,-13.64,1
423,11.64,3.8,-23.54,1
424,11.65,12.82,-20.03,1
425,11.67,14.16,-24.93,1
426,11.68,8.36,-26.52,1
427,11.69,18.37,-11.9,1
428,11.71,18.25,2.73,1
429,11.72,5.04,9.54,1
430,11.73,-5.85,5.51,1
431,11.75,34.08,5.04,1
432,11.76,14.38,27.71,1
433,11.77,-3.98,39.44,1
434,11.79,2.2,13.56,1
435,11.8,27.12,28.18,1
436,11.81,7.44,22.1,1
437,11.83,4.94,33.84,1
438,11.84,5.34,37.99,1
439,11.85,30.89,37.91,1
440,11.87,-0.93,35.16,1
441,11.88,13.33,38.45,1
442,11.89,-13.16,21.36,1
443,11.91,19.9,36.4,1
444,11.92,1.25,23.24,1
445,11.93,-4.86,24.79,1
446,11.95,5.49,36.92,1
447,11.96,13.07,25.1,1
448,11.97,4.01,43.08,1
449,11.99,2.34,43.81,1
450,12.0,7.19,24.14,1
451,12.01,0.58,5.74,1
452,12.03,-54.13,24.24,1
453,12.04,19.25,17.29,1
454,12.05,-41.0,25.97,1
455,12.07,13.39,10.31,1
456,12.08,18.45,32.59,1
457,12.09,-36.32,10.26,1
458,12.11,47.0,14.06,1
459,12.12,0.45,35.84,1
460,12.13,-10.03,40.34,1
461,12.15,43.83,23.65,1
462,12.16,-25.29,161.57,1
463,12.17,-57.58,357.92,1
464,12.19,107.3,236.38,1
465,12.2,24.4,-81.73,1
466,12.21,84.18,-207.48,1
467,12.23,165.8,182.22,1
468,12.24,80.01,179.82,1
469,12.25,-241.11,-81.08,1
470,12.27,18.38,-72.79,1
471,12.28,-175.17,-32.3,1
472,12.29,-65.86,-429.14,1
473,12.31,-1.42,116.35,1
474,12.32,260.15,86.82,1
475,12.33,-47.77,-229.77,1
476,12.35,-18.81,-358.13,1
477,12.36,5.98,-209.52,1
478,12.37,-199.33,-474.21,1
