,Timestamp,Data1,Data2,Label
0,6.0,-5.88,-3.32,1
1,6.01,-4.22,2.26,1
2,6.03,-10.51,-22.18,1
3,6.04,-6.27,-1.29,1
4,6.05,-2.05,8.82,1
5,6.07,-2.77,-7.87,1
6,6.08,10.16,-10.24,1
7,6.09,5.36,-4.93,1
8,6.11,-6.94,14.86,1
9,6.12,8.94,-5.34,1
10,6.13,21.51,-4.49,1
11,6.15,-13.66,3.89,1
12,6.16,12.89,-6.21,1
13,6.17,7.36,8.14,1
14,6.19,26.39,16.0,1
15,6.2,49.27,126.68,1
16,6.21,38.87,185.1,1
17,6.23,175.9,384.4,1
18,6.24,-252.26,230.96,1
19,6.25,-79.57,155.09,1
20,6.27,-47.89,-104.83,1
21,6.28,-118.71,-234.64,1
22,6.29,99.53,-44.56,1
23,6.31,-13.1,-191.75,1
24,6.32,106.61,86.25,1
25,6.33,171.57,-1.83,1
26,6.35,-0.85,93.27,1
27,6.36,38.59,9.25,1
28,6.37,132.58,-2.64,1
29,6.39,149.36,-43.75,1
30,6.4,116.37,-64.66,1
31,6.41,-159.12,-87.27,1
32,6.43,3.99,-103.15,1
33,6.44,-237.29,-115.96,1
34,6.45,53.03,-124.34,1
35,6.47,39.79,-129.3,1
36,6.48,171.82,-131.3,1
37,6.49,71.48,-129.86,1
38,6.51,-407.11,-125.85,1
39,6.52,-25.42,-121.37,1
40,6.53,-89.5,-114.84,1
41,6.55,18.59,-106.57,1
42,6.56,-110.58,-98.48,1
43,6.57,-246.05,-87.85,1
44,6.59,-104.56,-77.05,1
45,6.6,33.85,-66.54,1
46,6.61,-327.15,-54.65,1
47,6.63,-32.83,-43.68,1
48,6.64,-178.78,-32.22,1
49,6.65,71.77,-20.54,1
50,6.67,150.26,-9.72,1
51,6.68,-112.37,0.0,1
52,6.69,153.44,9.14,1
53,6.71,-24.61,20.0,1
54,6.72,112.55,28.64,1
55,6.73,30.29,36.6,1
56,6.75,1.52,43.37,1
57,6.76,-138.81,49.85,1
58,6.77,324.96,55.71,1
59,6.79,-30.27,61.87,1
60,6.8,95.07,65.52,1
61,6.81,129.78,68.15,1
62,6.83,25.3,71.85,1
63,6.84,90.08,74.91,1
64,6.85,-102.61,75.37,1
65,6.87,135.31,76.61,1
66,6.88,283.4,-122.02,1
67,6.89,-108.77,-391.57,1
68,6.91,14.62,-41.56,1
69,6.92,-52.12,-341.75,1
70,6.93,107.57,-229.43,1
71,6.95,67.11,-163.8,1
72,6.96,-47.41,-4.66,1
73,6.97,-65.07,-102.7,1
74,6.99,-135.75,-137.05,1
75,7.0,-197.24,-76.91,1
76,7.01,-176.61,12.74,1
77,7.03,-95.54,87.09,1
78,7.04,-0.92,155.18,1
79,7.05,33.71,211.25,1
80,7.07,94.6,308.72,1
81,7.08,105.79,449.22,1
82,7.09,116.49,503.22,1
83,7.11,133.08,510.0,1
84,7.12,121.84,445.88,1
85,7.13,117.35,367.45,1
86,7.15,114.64,328.92,1
87,7.16,121.97,301.8,1
88,7.17,79.97,268.38,1
89,7.19,76.72,232.05,1
90,7.2,49.1,239.06,1
91,7.21,42.83,197.4,1
92,7.23,21.52,175.38,1
93,7.24,24.4,163.02,1
94,7.25,10.54,129.56,1
95,7.27,4.09,82.98,1
96,7.28,-16.72,50.85,1
97,7.29,-9.3,-5.09,1
98,7.31,-28.57,-32.9,1
99,7.32,-37.42,-31.01,1
100,7.33,-48.7,-78.32,1
101,7.35,-64.68,-130.54,1
102,7.36,-75.08,-150.49,1
103,7.37,-76.74,-114.82,1
104,7.39,-65.6,-178.29,1
105,7.4,-76.44,-158.65,1
106,7.41,-63.37,-177.69,1
107,7.43,-73.43,-189.82,1
108,7.44,-81.81,-186.58,1
109,7.45,-56.98,-239.17,1
110,7.47,-59.66,-263.23,1
111,7.48,-58.22,-212.19,1
112,7.49,-68.06,-254.7,1
113,7.51,-49.46,-246.3,1
114,7.52,-56.65,-201.19,1
115,7.53,-46.76,-228.74,1
116,7.55,-27.19,-214.92,1
117,7.56,-28.81,-206.68,1
118,7.57,-28.99,-156.76,1
119,7.59,-24.05,-133.27,1
120,7.6,-35.51,-136.88,1
121,7.61,-23.94,-153.98,1
122,7.63,-34.87,-128.2,1
123,7.64,-19.05,-114.32,1
124,7.65,-4.37,-127.73,1
125,7.67,-6.47,-115.1,1
126,7.68,-16.24,-91.52,1
127,7.69,1.24,-60.8,1
128,7.71,9.12,-47.61,1
129,7.72,6.45,-16.77,1
130,7.73,4.34,-19.73,1
131,7.75,8.44,-29.36,1
132,7.76,31.39,-29.96,1
133,7.77,34.86,32.41,1
134,7.79,22.95,41.04,1
135,7.8,17.69,68.27,1
136,7.81,20.98,48.26,1
137,7.83,21.65,41.3,1
138,7.84,31.6,62.49,1
139,7.85,25.75,65.96,1
140,7.87,36.95,72.46,1
141,7.88,41.25,66.84,1
142,7.89,20.18,42.06,1
143,7.91,24.6,64.56,1
144,7.92,17.99,87.81,1
145,7.93,35.41,88.16,1
146,7.95,39.11,79.68,1
147,7.96,26.46,102.48,1
148,7.97,28.25,87.77,1
149,7.99,14.92,91.52,1
150,8.0,10.79,78.3,1
151,8.01,-17.23,91.09,1
152,8.03,18.52,46.52,1
153,8.04,3.18,83.9,1
154,8.05,16.65,74.83,1
155,8.07,36.81,52.23,1
156,8.08,22.43,57.77,1
157,8.09,1.11,77.23,1
158,8.11,17.76,96.3,1
159,8.12,-4.28,103.51,1
160,8.13,8.89,144.3,1
161,8.15,17.83,56.58,1
162,8.16,70.66,76.64,1
163,8.17,80.12,219.1,1
164,8.19,69.48,249.84,1
165,8.2,-103.83,322.65,1
166,8.21,-23.19,103.14,1
167,8.23,52.56,45.25,1
168,8.24,-31.65,-250.05,1
169,8.25,151.86,2.56,1
170,8.27,239.67,230.72,1
171,8.28,-5.44,96.79,1
172,8.29,120.46,83.06,1
173,8.31,44.62,12.18,1
174,8.32,33.75,-25.21,1
175,8.33,127.65,-90.18,1
176,8.35,25.84,-159.64,1
177,8.36,63.0,-129.52,1
178,8.37,-116.84,-155.45,1
179,8.39,-163.85,-313.31,1
180,8.4,-165.26,-480.17,1
181,8.41,-175.3,-210.35,1
182,8.43,-347.14,-618.82,1
183,8.44,-260.68,-154.88,1
184,8.45,-418.57,-377.43,1
185,8.47,-182.3,-530.56,1
186,8.48,-139.05,-159.79,1
187,8.49,-341.48,-103.75,1
188,8.51,58.17,-185.5,1
189,8.52,-224.36,124.61,1
190,8.53,108.31,257.8,1
191,8.55,-69.01,-215.25,1
192,8.56,-5.21,465.64,1
193,8.57,97.46,314.91,1
194,8.59,21.69,119.92,1
195,8.6,25.45,64.69,1
196,8.61,54.55,55.13,1
197,8.63,-15.63,-201.41,1
198,8.64,107.12,-377.8,1
199,8.65,292.26,-118.26,1
200,8.67,165.82,259.21,1
201,8.68,154.94,699.23,1
202,8.69,126.21,347.4,1
203,8.71,345.19,212.71,1
204,8.72,189.32,292.92,1
205,8.73,73.04,-124.16,1
206,8.75,117.62,199.56,1
207,8.76,121.0,159.34,1
208,8.77,189.04,220.2,1
209,8.79,264.41,-244.48,1
210,8.8,141.47,-31.36,1
211,8.81,-215.7,-33.23,1
212,8.83,-90.77,67.91,1
213,8.84,-120.84,99.08,1
214,8.85,-96.34,72.57,1
215,8.87,129.32,340.97,1
216,8.88,2.62,-7.55,1
217,8.89,-42.64,-66.44,1
218,8.91,-15.37,-99.79,1
219,8.92,-167.54,-286.62,1
220,8.93,-80.31,-108.51,1
221,8.95,-156.48,-25.96,1
222,8.96,-234.26,-26.18,1
223,8.97,-233.55,45.93,1
224,8.99,-186.79,-181.11,1
225,9.0,-181.78,-67.2,1
226,9.01,-105.53,-137.47,1
227,9.03,-53.39,-118.17,1
228,9.04,55.73,-25.0,1
229,9.05,106.53,54.01,1
230,9.07,154.63,124.86,1
231,9.08,183.67,96.06,1
232,9.09,137.07,47.09,1
233,9.11,152.94,-19.58,1
234,9.12,114.59,-10.45,1
235,9.13,94.19,-20.65,1
236,9.15,52.15,24.69,1
237,9.16,80.3,77.38,1
238,9.17,64.69,62.46,1
239,9.19,67.94,73.48,1
240,9.2,62.98,68.86,1
241,9.21,67.22,68.72,1
242,9.23,46.95,95.05,1
243,9.24,35.94,56.23,1
244,9.25,34.71,68.51,1
245,9.27,27.75,47.37,1
246,9.28,3.28,27.22,1
247,9.29,-14.84,42.4,1
248,9.31,-8.26,19.93,1
249,9.32,-33.55,-12.27,1
250,9.33,-65.24,-26.22,1
251,9.35,-48.43,-54.73,1
252,9.36,-78.94,-43.2,1
253,9.37,-55.23,-55.09,1
254,9.39,-65.35,-63.05,1
255,9.4,-69.17,-63.79,1
256,9.41,-63.39,-72.57,1
257,9.43,-77.27,-72.96,1
258,9.44,-57.55,-67.62,1
259,9.45,-75.49,-62.36,1
260,9.47,-27.86,-97.7,1
261,9.48,-60.31,-62.39,1
262,9.49,-54.45,-76.16,1
263,9.51,-65.02,-66.5,1
264,9.52,-50.28,-74.6,1
265,9.53,-65.37,-75.53,1
266,9.55,-39.72,-71.16,1
267,9.56,-50.63,-72.32,1
268,9.57,-41.72,-65.45,1
269,9.59,-33.75,-42.99,1
270,9.6,-53.14,-48.73,1
271,9.61,-22.26,-6.05,1
272,9.63,-13.44,-16.87,1
273,9.64,-14.27,-33.66,1
274,9.65,-26.99,-24.65,1
275,9.67,8.6,-39.92,1
276,9.68,-0.34,-26.58,1
277,9.69,2.13,6.29,1
278,9.71,-0.46,1.77,1
279,9.72,13.02,-5.6,1
280,9.73,28.58,4.98,1
281,9.75,13.63,28.78,1
282,9.76,24.45,18.81,1
283,9.77,28.67,57.44,1
284,9.79,34.48,47.03,1
285,9.8,20.11,52.59,1
286,9.81,33.65,41.47,1
287,9.83,33.14,16.28,1
288,9.84,25.05,14.26,1
289,9.85,25.48,34.68,1
290,9.87,36.53,43.72,1
291,9.88,34.43,42.12,1
292,9.89,21.01,26.56,1
293,9.91,12.58,15.44,1
294,9.92,35.39,25.49,1
295,9.93,34.92,32.15,1
296,9.95,38.21,13.47,1
297,9.96,21.51,19.74,1
298,9.97,20.85,9.24,1
299,9.99,21.05,9.52,1
300,10.0,24.25,9.53,1
301,10.01,-10.0,10.6,1
302,10.03,28.49,16.48,1
303,10.04,17.68,26.03,1
304,10.05,35.74,9.7,1
305,10.07,16.6,16.34,1
306,10.08,15.39,12.32,1
307,10.09,17.57,27.53,1
308,10.11,3.71,13.88,1
309,10.12,22.56,29.79,1
310,10.13,-5.32,27.61,1
311,10.15,33.27,147.5,1
312,10.16,34.57,135.77,1
313,10.17,279.78,278.3,1
314,10.19,-138.6,98.88,1
315,10.2,-166.48,263.77,1
316,10.21,130.09,206.55,1
317,10.23,153.95,183.09,1
318,10.24,169.23,101.41,1
319,10.25,241.99,49.94,1
320,10.27,94.85,-4.71,1
321,10.28,81.1,-65.96,1
322,10.29,28.63,-149.54,1
323,10.31,-35.38,-165.49,1
324,10.32,-13.64,-318.72,1
325,10.33,-109.52,-726.5,1
326,10.35,-223.22,-332.77,1
327,10.36,-380.81,-196.15,1
