,Timestamp,Data1,Data2,Label
0,6.0,-2.22,-1.77,1
1,6.01,13.56,-8.38,1
2,6.03,-30.88,7.97,1
3,6.04,-31.51,17.24,1
4,6.05,7.23,6.48,1
5,6.07,28.39,-1.01,1
6,6.08,-7.91,-2.44,1
7,6.09,2.33,4.92,1
8,6.11,38.1,0.9,1
9,6.12,-24.48,-18.7,1
10,6.13,16.23,-2.61,1
11,6.15,15.54,-9.99,2
12,6.16,10.56,-1.04,2
13,6.17,118.67,-14.49,2
14,6.19,141.84,-17.39,2
15,6.2,182.4,-22.4,2
16,6.21,237.17,-19.7,2
17,6.23,204.72,-5.62,2
18,6.24,87.04,-28.85,2
19,6.25,21.56,-10.79,2
20,6.27,-31.43,-9.42,2
21,6.28,-109.34,2.4,2
22,6.29,-163.32,23.17,2
23,6.31,-171.31,7.58,2
24,6.32,-176.21,0.91,2
25,6.33,-180.74,22.09,2
26,6.35,-193.13,5.31,2
27,6.36,-176.3,19.4,2
28,6.37,-160.14,29.89,2
29,6.39,-151.05,24.45,2
30,6.4,-125.26,23.81,2
31,6.41,-86.98,21.8,2
32,6.43,-81.46,26.6,2
33,6.44,-77.3,21.83,2
34,6.45,-69.06,7.74,2
35,6.47,-16.32,22.9,2
36,6.48,-22.7,12.56,2
37,6.49,-0.7,14.8,2
38,6.51,-6.9,25.23,2
39,6.52,37.69,1.3,2
40,6.53,56.0,-1.39,2
41,6.55,48.46,-26.36,2
42,6.56,56.41,2.47,1
43,6.57,67.52,-2.57,1
44,6.59,93.98,-10.84,1
45,6.6,90.89,-4.53,1
46,6.61,66.56,-8.27,1
47,6.63,92.35,11.04,1
48,6.64,83.56,8.06,1
49,6.65,70.29,0.66,1
50,6.67,56.48,-12.06,1
51,6.68,95.14,-16.28,1
52,6.69,62.46,-24.62,1
53,6.71,61.85,-18.04,1
54,6.72,54.69,-19.91,1
55,6.73,74.03,-18.39,1
56,6.75,47.75,-25.2,1
57,6.76,47.59,-42.37,1
58,6.77,49.47,-9.19,1
59,6.79,27.17,-19.73,1
60,6.8,15.09,-18.11,1
61,6.81,33.05,-33.58,1
