,Timestamp,Data1,Data2,Label
0,6.0,-22.23,7.36,1
1,6.01,-2.52,-4.43,1
2,6.03,15.13,-13.3,1
3,6.04,-24.26,-9.36,1
4,6.05,-2.38,13.35,1
5,6.07,20.3,-7.58,1
6,6.08,-9.06,7.17,1
7,6.09,3.83,-8.28,1
8,6.11,16.11,-21.82,1
9,6.12,-20.97,17.18,1
10,6.13,3.09,-4.05,1
11,6.15,14.95,-12.48,2
12,6.16,49.92,30.24,2
13,6.17,140.41,13.99,2
14,6.19,215.88,20.76,2
15,6.2,206.85,47.19,2
16,6.21,197.87,53.59,2
17,6.23,164.84,4.58,2
18,6.24,64.5,-14.63,2
19,6.25,9.56,-51.51,2
20,6.27,-51.34,-79.87,2
21,6.28,-133.15,-86.94,2
22,6.29,-201.36,-69.83,2
23,6.31,-210.65,-89.25,2
24,6.32,-233.7,-53.62,2
25,6.33,-214.07,-27.06,2
26,6.35,-170.45,1.18,2
27,6.36,-202.1,24.17,2
28,6.37,-153.04,22.36,2
29,6.39,-140.22,27.55,2
30,6.4,-140.31,31.72,2
31,6.41,-92.19,38.4,2
32,6.43,-70.62,53.16,2
33,6.44,-85.03,54.07,2
34,6.45,-48.62,41.17,2
35,6.47,-29.49,34.7,2
36,6.48,-39.75,38.51,2
37,6.49,3.96,40.97,2
38,6.51,32.57,25.83,2
39,6.52,25.13,33.39,2
40,6.53,59.73,22.26,2
41,6.55,74.64,14.01,2
42,6.56,62.38,8.26,1
43,6.57,57.69,-1.72,1
44,6.59,94.12,14.83,1
45,6.6,67.59,11.17,1
46,6.61,90.91,-9.1,1
47,6.63,96.65,-11.55,1
48,6.64,78.47,-21.54,1
49,6.65,101.23,-38.02,1
50,6.67,128.29,-34.47,1
51,6.68,86.44,-24.26,1
52,6.69,93.14,-18.08,1
53,6.71,82.11,-6.97,1
54,6.72,65.35,-5.35,1
55,6.73,64.55,-36.2,1
56,6.75,96.02,-19.15,1
57,6.76,56.23,-22.03,1
58,6.77,46.04,-21.85,1
59,6.79,70.52,1.65,1
60,6.8,32.39,-10.35,1
61,6.81,30.17,-7.66,1
62,6.83,22.87,-5.01,1
63,6.84,12.91,8.49,1
64,6.85,29.16,8.84,1
65,6.87,36.98,3.31,1
66,6.88,-12.12,-3.04,1
67,6.89,2.62,-15.5,1
68,6.91,10.8,-2.44,1
69,6.92,-34.55,-15.97,1
70,6.93,-17.18,-11.36,1
71,6.95,-0.72,-5.61,1
72,6.96,-27.15,-21.33,1
73,6.97,-29.59,-17.02,1
74,6.99,-25.93,4.02,1
75,7.0,-58.52,-9.09,1
76,7.01,-40.81,4.43,1
77,7.03,-3.03,13.48,1
78,7.04,-34.63,-1.92,1
79,7.05,-32.25,-1.14,1
80,7.07,-8.71,6.49,1
81,7.08,-44.7,2.48,1
82,7.09,-54.75,-4.76,1
83,7.11,-26.34,27.05,1
84,7.12,-67.25,6.93,1
85,7.13,-31.32,21.99,1
86,7.15,-17.76,15.82,1
87,7.16,-42.19,12.81,1
88,7.17,-45.59,8.74,1
89,7.19,-20.77,12.56,1
90,7.2,-65.88,9.04,1
91,7.21,-30.45,-0.98,1
92,7.23,2.45,5.48,1
93,7.24,-40.52,-1.12,1
94,7.25,-12.82,-3.95,1
95,7.27,-2.46,6.12,1
96,7.28,-27.35,-8.7,1
97,7.29,-7.58,7.66,1
98,7.31,14.32,13.76,1
99,7.32,-30.02,1.73,1
100,7.33,-6.65,19.73,1
101,7.35,15.69,14.13,1
102,7.36,-13.46,-20.36,1
103,7.37,2.2,-13.06,1
104,7.39,5.47,18.89,1
105,7.4,-20.17,-21.41,1
106,7.41,10.25,18.87,1
107,7.43,25.73,22.39,1
108,7.44,-7.96,-21.26,1
109,7.45,10.87,-0.52,1
110,7.47,6.9,9.21,1
111,7.48,1.69,-3.23,1
112,7.49,-2.02,3.42,1
113,7.51,20.09,20.9,1
114,7.52,-1.32,-10.05,1
115,7.53,6.51,1.24,1
116,7.55,10.75,12.19,1
117,7.56,-3.36,-9.69,1
118,7.57,3.1,6.11,1
119,7.59,13.62,10.61,1
120,7.6,-6.72,-9.28,1
121,7.61,17.91,7.81,1
122,7.63,23.15,-7.51,1
123,7.64,-3.69,-28.26,1
124,7.65,12.43,6.18,1
125,7.67,22.95,9.05,1
126,7.68,11.74,-28.34,1
127,7.69,11.9,5.24,1
128,7.71,17.19,10.87,1
129,7.72,-19.78,-6.04,1
130,7.73,14.3,-0.66,1
131,7.75,35.36,7.78,1
