,Timestamp,Data1,Data2,Label
0,6.0,1.65,-4.94,1
1,6.01,2.25,-10.28,1
2,6.03,-0.61,-3.49,1
3,6.04,-6.65,4.56,1
4,6.05,1.28,5.85,1
5,6.07,14.99,5.57,1
6,6.08,8.57,10.41,1
7,6.09,-8.2,14.96,1
8,6.11,-9.12,12.52,1
9,6.12,2.43,7.8,1
10,6.13,8.6,4.74,1
11,6.15,7.96,3.24,2
12,6.16,26.56,6.34,2
13,6.17,107.88,13.83,2
14,6.19,249.48,27.85,2
15,6.2,363.68,66.11,2
16,6.21,381.12,131.76,2
17,6.23,339.4,176.68,2
18,6.24,297.98,146.97,2
19,6.25,252.78,60.7,2
20,6.27,173.37,-19.85,2
21,6.28,67.78,-71.2,2
22,6.29,-20.13,-106.86,2
23,6.31,-72.21,-130.67,2
24,6.32,-113.38,-138.15,2
25,6.33,-161.72,-133.91,2
26,6.35,-203.67,-126.5,2
27,6.36,-225.63,-118.35,2
28,6.37,-236.43,-103.86,2
29,6.39,-242.77,-79.27,2
30,6.4,-236.89,-49.16,2
31,6.41,-221.47,-22.18,2
32,6.43,-209.95,-9.11,2
33,6.44,-202.88,-13.36,2
34,6.45,-194.68,-15.61,2
35,6.47,-188.36,-1.61,2
36,6.48,-186.87,12.28,2
37,6.49,-189.22,18.15,2
38,6.51,-189.71,26.44,2
39,6.52,-178.44,33.65,2
40,6.53,-159.48,34.89,2
41,6.55,-144.49,33.03,2
42,6.56,-127.82,28.7,1
43,6.57,-103.98,27.21,1
44,6.59,-81.35,32.09,1
45,6.6,-66.82,36.51,1
46,6.61,-61.78,36.73,1
47,6.63,-57.73,34.82,1
48,6.64,-40.89,31.13,1
49,6.65,-20.8,25.37,1
50,6.67,-15.7,20.96,1
51,6.68,-15.67,18.12,1
52,6.69,-4.8,12.27,1
53,6.71,8.56,6.89,1
54,6.72,16.53,10.95,1
55,6.73,26.35,18.33,1
56,6.75,38.25,13.48,1
57,6.76,43.48,2.48,1
58,6.77,46.03,4.0,1
59,6.79,52.58,9.78,1
60,6.8,56.31,5.67,1
61,6.81,54.95,2.37,1
62,6.82,57.66,5.42,1
63,6.84,64.78,6.86,1
64,6.85,68.32,10.68,1
65,6.86,65.69,19.31,1
66,6.88,61.37,18.89,1
67,6.89,62.05,4.76,1
68,6.91,70.97,-8.13,1
69,6.92,78.96,-15.65,1
70,6.93,75.63,-22.75,1
71,6.95,66.75,-18.96,1
72,6.96,66.58,-1.95,1
73,6.97,75.36,6.35,1
74,6.99,78.58,-5.14,1
75,7.0,72.29,-16.33,1
76,7.01,68.44,-5.62,1
77,7.03,72.37,11.78,1
78,7.04,78.89,9.55,1
79,7.05,78.58,0.32,1
80,7.07,65.92,3.96,1
81,7.08,54.32,5.17,1
82,7.09,60.45,-4.73,1
83,7.11,73.34,-7.25,1
84,7.12,70.02,-1.75,1
85,7.13,54.59,-3.94,1
86,7.15,50.41,-10.53,1
87,7.16,57.21,-12.46,1
88,7.17,53.92,-11.84,1
89,7.19,41.61,-11.03,1
90,7.2,38.57,-7.76,1
91,7.21,43.21,-4.83,1
92,7.23,41.26,-9.53,1
93,7.24,34.7,-17.71,1
94,7.25,34.38,-20.04,1
95,7.27,37.1,-15.7,1
96,7.28,35.39,-5.81,1
97,7.29,33.2,3.32,1
98,7.31,33.15,4.01,1
99,7.32,32.22,1.14,1
100,7.33,31.53,2.85,1
101,7.35,29.54,7.38,1
102,7.36,22.04,7.67,1
103,7.37,17.7,3.4,1
104,7.39,21.58,-0.99,1
105,7.4,20.99,-5.62,1
106,7.41,13.7,-7.01,1
107,7.43,14.88,-5.15,1
108,7.44,23.92,-8.85,1
109,7.45,24.13,-8.72,1
110,7.47,14.17,3.95,1
111,7.48,5.92,10.81,1
112,7.49,1.14,6.64,1
113,7.51,-0.31,2.48,1
114,7.52,4.6,-3.36,1
115,7.53,10.73,-5.36,1
116,7.55,13.15,0.49,1
117,7.56,8.97,-0.81,1
118,7.57,-6.1,-6.88,1
119,7.59,-20.38,-4.75,1
120,7.6,-18.06,-1.59,1
121,7.61,-11.72,2.14,1
122,7.63,-15.59,11.19,1
123,7.64,-18.75,12.5,1
124,7.65,-14.08,3.72,1
125,7.67,-11.36,0.92,1
126,7.68,-15.03,4.14,1
127,7.69,-21.07,-0.62,1
128,7.71,-24.39,-13.76,1
129,7.72,-23.81,-17.48,1
130,7.73,-25.84,-3.71,1
131,7.75,-32.57,7.74,1
132,7.76,-33.25,0.64,1
133,7.77,-26.98,-10.0,1
134,7.79,-26.7,-6.38,1
135,7.8,-30.51,5.66,1
136,7.81,-27.74,12.55,1
137,7.83,-23.91,9.76,1
138,7.84,-25.25,0.98,1
139,7.85,-27.13,-5.5,1
140,7.87,-26.35,-5.02,1
141,7.88,-25.95,-0.33,1
142,7.89,-31.36,5.47,1
143,7.91,-36.3,7.55,1
144,7.92,-29.4,6.21,1
145,7.93,-21.28,10.05,1
146,7.95,-23.66,12.76,1
147,7.96,-24.11,6.43,1
148,7.97,-21.32,3.4,1
149,7.99,-26.76,4.96,1
150,8.0,-30.96,-0.5,1
151,8.01,-27.79,-3.17,1
152,8.03,-29.82,8.12,1
153,8.04,-34.11,16.52,1
154,8.05,-29.06,7.29,1
155,8.07,-24.48,-6.67,1
156,8.08,-28.85,-11.41,1
157,8.09,-26.91,-11.58,1
158,8.1,-13.73,-13.59,1
159,8.12,-12.14,-11.84,1
160,8.13,-26.34,1.29,1
161,8.15,-33.62,14.77,0
162,8.16,-29.3,9.3,0
163,8.17,-20.47,-3.08,0
164,8.19,-6.19,-2.82,0
165,8.2,4.48,-3.12,0
166,8.21,4.37,-8.76,0
167,8.23,-6.3,-3.86,0
168,8.24,-54.29,3.39,0
169,8.25,-157.06,2.6,0
170,8.27,-266.87,4.37,0
171,8.28,-334.34,5.82,0
172,8.29,-361.61,-0.35,0
173,8.31,-355.18,-5.76,0
174,8.32,-316.93,-8.12,0
175,8.33,-268.42,-16.18,0
176,8.35,-227.5,-32.53,0
177,8.36,-191.7,-44.12,0
178,8.37,-155.95,-38.66,0
179,8.39,-121.53,-28.43,0
180,8.4,-73.24,-25.21,0
181,8.41,31.89,-14.48,0
182,8.43,192.17,7.97,0
183,8.44,318.21,20.01,0
184,8.45,353.98,16.89,0
185,8.47,351.28,15.52,0
186,8.48,358.37,18.32,0
187,8.49,358.66,18.67,0
188,8.51,341.46,18.0,0
189,8.52,320.07,19.26,0
190,8.53,291.76,22.13,0
191,8.55,256.57,22.66,1
192,8.56,233.98,18.47,1
193,8.57,227.54,18.6,1
194,8.59,221.55,33.45,1
195,8.6,205.51,52.59,1
196,8.61,178.13,51.8,1
197,8.63,148.8,24.23,1
198,8.64,127.21,-5.88,1
199,8.65,109.65,-9.56,1
200,8.67,91.64,8.08,1
201,8.68,78.11,14.7,1
202,8.69,69.27,1.8,1
203,8.71,54.18,-10.05,1
204,8.72,31.78,-11.2,1
205,8.73,19.89,-9.51,1
206,8.75,22.94,-12.3,1
207,8.76,18.19,-19.27,1
208,8.77,-3.26,-19.48,1
209,8.78,-22.29,-8.22,1
210,8.8,-30.31,0.71,1
211,8.81,-39.34,2.77,1
212,8.82,-53.44,6.3,1
213,8.84,-60.91,5.33,1
214,8.85,-56.81,-4.87,1
215,8.87,-53.28,-12.12,1
216,8.88,-57.37,-12.16,1
217,8.89,-63.24,-9.34,1
218,8.91,-69.18,-3.74,1
219,8.92,-74.99,-1.68,1
220,8.93,-76.18,-7.24,1
221,8.95,-71.57,-10.21,1
222,8.96,-62.81,-7.67,1
223,8.97,-58.96,-5.95,1
224,8.99,-69.7,-5.11,1
225,9.0,-83.99,-6.09,1
226,9.01,-85.72,-8.98,1
227,9.03,-80.49,-8.17,1
228,9.04,-81.13,-5.83,1
229,9.05,-84.31,-6.31,1
230,9.07,-78.57,-6.33,1
231,9.08,-69.29,-1.61,1
232,9.09,-71.6,7.06,1
233,9.11,-77.2,8.38,1
234,9.12,-72.2,-3.41,1
235,9.13,-69.09,-10.18,1
236,9.15,-73.25,-3.28,1
237,9.16,-70.56,-0.15,1
238,9.17,-63.15,-6.31,1
239,9.19,-59.27,-7.55,1
240,9.2,-55.39,2.58,1
241,9.21,-55.26,11.61,1
242,9.23,-64.37,6.34,1
243,9.24,-67.99,-6.15,1
244,9.25,-54.43,-9.59,1
245,9.27,-43.33,-3.13,1
246,9.28,-49.08,1.52,1
247,9.29,-52.77,1.58,1
248,9.31,-44.96,2.6,1
249,9.32,-38.62,1.16,1
250,9.33,-36.71,-6.44,1
251,9.35,-36.34,-13.1,1
252,9.36,-38.07,-13.53,1
253,9.37,-38.89,-7.68,1
254,9.39,-36.41,1.51,1
255,9.4,-31.8,4.78,1
256,9.41,-25.71,-1.89,1
257,9.43,-18.24,-5.48,1
258,9.44,-13.9,0.98,1
259,9.45,-12.59,0.37,1
260,9.47,-9.18,-9.6,1
261,9.48,-11.66,-9.68,1
262,9.49,-21.88,0.88,1
263,9.51,-20.78,9.5,1
264,9.52,-7.65,10.14,1
265,9.53,-3.36,5.15,1
266,9.55,-7.46,2.06,1
267,9.56,-1.23,1.99,1
268,9.57,13.33,2.4,1
269,9.59,16.35,5.56,1
270,9.6,9.79,9.37,1
271,9.61,8.98,8.24,1
272,9.63,9.56,4.56,1
273,9.64,10.37,2.11,1
274,9.65,18.36,0.27,1
275,9.67,18.28,4.42,1
276,9.68,3.47,11.96,1
277,9.69,0.49,8.97,1
278,9.71,17.65,1.53,1
279,9.72,30.11,0.12,1
280,9.73,25.19,-4.39,1
281,9.75,17.2,-13.8,1
282,9.76,18.47,-15.92,1
283,9.77,19.48,-5.01,1
284,9.79,13.64,9.6,1
285,9.8,14.62,10.75,1
286,9.81,27.54,-0.0,1
287,9.83,37.2,-6.23,1
288,9.84,33.94,-7.33,1
289,9.85,29.0,-7.69,1
290,9.87,31.1,-1.83,1
291,9.88,30.7,5.31,1
292,9.89,24.64,6.04,1
293,9.91,22.94,7.89,1
294,9.92,25.94,12.77,1
295,9.93,26.71,11.97,1
296,9.95,27.22,6.12,1
297,9.96,34.49,2.46,1
298,9.97,43.31,0.76,1
299,9.99,38.25,-4.17,1
300,10.0,24.16,-9.45,1
301,10.01,20.77,-6.79,1
302,10.02,25.6,0.54,1
303,10.04,26.65,2.27,1
304,10.05,26.46,1.01,1
305,10.06,28.61,3.54,1
306,10.08,29.42,3.88,1
307,10.09,25.78,-3.72,1
308,10.1,21.43,-11.4,1
309,10.12,21.45,-11.89,1
310,10.13,21.59,-6.62,1
311,10.15,17.97,0.93,0
312,10.16,16.18,5.44,0
313,10.17,18.58,4.37,0
314,10.19,9.11,3.81,0
315,10.2,-50.73,10.74,0
316,10.21,-178.03,20.38,0
317,10.23,-310.61,28.77,0
318,10.24,-368.14,50.21,0
319,10.25,-349.55,83.21,0
320,10.27,-302.61,85.33,0
321,10.28,-249.02,31.74,0
322,10.29,-175.8,-40.32,0
323,10.31,-79.42,-84.45,0
324,10.32,13.29,-99.6,0
325,10.33,84.3,-103.94,0
326,10.35,140.7,-99.86,0
327,10.36,178.76,-83.61,0
328,10.37,192.48,-63.27,0
329,10.39,203.71,-47.54,0
330,10.4,226.55,-27.28,0
331,10.41,239.81,0.26,0
332,10.43,232.4,16.23,0
333,10.44,220.31,13.84,0
334,10.45,209.99,10.51,0
335,10.47,198.34,18.09,0
336,10.48,189.55,26.32,0
337,10.49,181.86,26.66,0
338,10.51,170.68,27.07,0
