,Timestamp,Data1,Data2,Label
0,6.0,13.28,-3.87,1
1,6.01,2.95,9.81,1
2,6.03,-19.29,7.49,1
3,6.04,-24.31,-1.71,1
4,6.05,-5.54,-3.19,1
5,6.07,6.42,-2.77,1
6,6.08,1.55,-6.05,1
7,6.09,-5.94,-2.59,1
8,6.11,-12.54,6.89,1
9,6.12,-2.11,9.86,1
10,6.13,68.42,5.33,1
11,6.15,204.91,-2.69,2
12,6.16,329.37,-2.45,2
13,6.17,371.43,20.12,2
14,6.19,350.7,46.5,2
15,6.2,301.41,51.92,2
16,6.21,228.26,42.15,2
17,6.23,159.48,17.48,2
18,6.24,111.79,-18.18,2
19,6.25,45.92,-38.03,2
20,6.265,-41.6,-41.89,2
21,6.28,-96.05,-46.18,2
22,6.29,-117.54,-39.89,2
23,6.31,-144.47,-23.85,2
24,6.32,-169.52,-26.69,2
25,6.33,-188.19,-44.02,2
26,6.35,-213.18,-41.75,2
27,6.36,-226.28,-18.53,2
28,6.37,-219.39,-2.16,2
29,6.39,-217.21,-3.84,2
30,6.4,-223.24,-7.28,2
31,6.41,-224.92,3.22,2
32,6.43,-222.5,14.73,2
33,6.44,-216.45,11.8,2
34,6.45,-203.46,6.41,2
35,6.47,-182.2,9.85,2
36,6.48,-157.03,15.37,2
37,6.49,-140.26,17.44,2
38,6.51,-128.79,15.85,2
39,6.52,-107.25,12.72,2
40,6.53,-83.32,13.32,2
41,6.55,-68.76,14.06,2
42,6.56,-53.93,7.45,1
43,6.57,-32.61,5.59,1
44,6.59,-13.96,14.05,1
45,6.6,-9.82,12.45,1
46,6.61,-21.23,1.19,1
47,6.63,-29.97,-1.03,1
48,6.64,-17.82,2.87,1
49,6.65,1.07,5.56,1
50,6.67,3.95,5.74,1
51,6.68,-1.9,-0.96,1
52,6.69,-1.34,-5.39,1
53,6.71,10.45,-2.43,1
54,6.72,32.27,-6.71,1
55,6.73,45.68,-10.66,1
56,6.75,37.91,0.62,1
57,6.76,31.12,6.62,1
58,6.77,41.14,-1.23,1
59,6.79,50.28,-2.97,1
60,6.8,48.18,1.67,1
61,6.81,47.28,2.62,1
62,6.82,52.83,2.36,1
63,6.84,56.55,0.35,1
64,6.85,57.52,-0.31,1
65,6.86,60.3,8.14,1
66,6.88,61.68,20.12,1
67,6.89,59.71,23.3,1
68,6.91,57.52,12.16,1
69,6.92,57.22,-1.92,1
70,6.93,60.97,-3.31,1
71,6.95,63.24,2.13,1
72,6.96,58.27,6.36,1
73,6.97,55.13,12.55,1
74,6.99,65.8,13.09,1
75,7.0,82.75,2.91,1
76,7.01,85.48,-1.72,1
77,7.03,73.06,2.45,1
78,7.04,65.9,-4.45,1
79,7.05,67.93,-17.6,1
80,7.07,65.19,-13.97,1
81,7.08,57.92,-0.42,1
82,7.09,52.69,2.52,1
83,7.11,42.57,-3.42,1
84,7.12,34.23,-5.79,1
85,7.13,41.02,-4.76,1
86,7.15,49.56,-5.76,1
87,7.16,48.16,-1.13,1
88,7.17,46.94,10.43,1
89,7.19,48.42,8.3,1
90,7.2,47.05,-12.59,1
91,7.21,46.74,-28.35,1
92,7.23,51.04,-24.73,1
93,7.24,50.88,-14.24,1
94,7.25,38.72,-10.92,1
95,7.27,25.09,-7.63,1
96,7.28,25.08,0.74,1
97,7.29,34.71,-0.03,1
98,7.31,37.71,-7.9,1
99,7.32,30.42,-4.83,1
100,7.33,25.34,5.79,1
101,7.35,24.87,5.56,1
102,7.36,19.3,-6.23,1
103,7.37,13.62,-9.71,1
104,7.39,19.63,-1.4,1
105,7.4,26.82,3.61,1
106,7.41,16.75,5.16,1
107,7.43,0.17,4.9,1
108,7.44,-1.02,-3.27,1
109,7.45,7.73,-11.15,1
110,7.47,10.35,-7.52,1
111,7.48,4.91,5.36,1
112,7.49,-1.63,15.14,1
113,7.51,-2.02,11.69,1
114,7.52,-0.74,1.58,1
115,7.53,-9.18,-3.38,1
116,7.55,-16.67,-2.37,1
117,7.56,-8.33,-0.3,1
118,7.57,3.2,0.53,1
119,7.59,3.1,1.36,1
120,7.6,-4.83,2.53,1
121,7.61,-12.75,2.17,1
122,7.63,-14.46,-2.06,1
123,7.64,-11.57,-7.32,1
124,7.65,-13.19,-4.93,1
125,7.67,-19.39,5.09,1
126,7.68,-22.61,12.41,1
127,7.69,-22.2,13.61,1
128,7.71,-22.69,12.09,1
129,7.72,-24.17,7.6,1
130,7.73,-23.02,1.54,1
131,7.75,-18.43,-1.39,1
132,7.76,-17.3,-4.77,1
133,7.77,-25.04,-8.03,1
134,7.79,-32.79,-0.36,1
135,7.8,-29.33,6.94,1
136,7.81,-21.4,1.48,1
137,7.83,-24.11,1.68,1
138,7.84,-32.29,11.97,1
139,7.85,-25.85,14.61,1
140,7.87,-11.81,9.02,1
141,7.88,-15.49,0.46,1
142,7.89,-28.6,-7.06,1
143,7.91,-28.47,-5.4,1
144,7.92,-26.67,-1.87,1
145,7.93,-35.1,-5.7,1
146,7.95,-36.12,-7.15,1
147,7.96,-24.85,-0.08,1
148,7.97,-24.14,10.62,1
149,7.99,-38.25,16.7,1
150,8.0,-41.61,8.18,1
151,8.01,-29.23,-8.5,1
152,8.03,-26.72,-12.65,1
153,8.04,-38.23,-4.49,1
154,8.05,-38.48,3.3,1
