,Timestamp,Data1,Data2,Label
0,6.0,-1.19,0.53,1
1,6.01,1.55,-1.45,1
2,6.03,-9.27,3.0,1
3,6.04,-18.65,2.63,1
4,6.05,-2.8,2.23,1
5,6.07,19.07,8.19,1
6,6.08,18.05,6.82,1
7,6.09,3.99,2.76,1
8,6.11,1.27,10.35,1
9,6.12,6.94,14.51,1
10,6.13,4.64,7.76,1
11,6.15,4.37,6.65,2
12,6.16,34.8,7.36,2
13,6.17,115.07,0.45,2
14,6.19,232.86,2.1,2
15,6.2,329.27,21.19,2
16,6.21,353.61,37.78,2
17,6.23,323.9,35.61,2
18,6.24,277.5,24.64,2
19,6.25,213.91,17.58,2
20,6.27,129.06,9.77,2
21,6.28,46.96,-4.6,2
22,6.29,-12.48,-16.46,2
23,6.31,-54.74,-19.86,2
24,6.32,-95.54,-23.44,2
25,6.33,-142.8,-30.52,2
26,6.35,-182.27,-36.43,2
27,6.36,-196.24,-43.68,2
28,6.37,-202.06,-54.26,2
29,6.39,-221.45,-58.39,2
30,6.4,-238.07,-53.79,2
31,6.41,-234.49,-50.9,2
32,6.43,-223.39,-47.57,2
33,6.44,-212.83,-35.07,2
34,6.45,-195.23,-17.64,2
35,6.47,-174.32,-0.74,2
36,6.48,-162.41,9.82,2
37,6.49,-160.77,9.92,2
38,6.51,-156.21,14.65,2
39,6.52,-133.88,29.37,2
40,6.53,-107.08,31.28,2
41,6.55,-100.87,18.48,2
42,6.56,-104.56,14.25,1
43,6.57,-97.73,18.45,1
44,6.59,-84.97,19.2,1
45,6.6,-71.58,20.12,1
46,6.61,-52.29,20.28,1
47,6.63,-26.41,17.4,1
48,6.64,-2.71,18.05,1
49,6.65,6.12,21.93,1
50,6.67,-0.72,22.09,1
51,6.68,-7.78,15.96,1
52,6.69,-2.27,9.95,1
53,6.71,9.05,8.4,1
54,6.72,14.63,5.31,1
55,6.73,18.04,5.75,1
56,6.75,24.48,12.07,1
57,6.76,27.67,10.92,1
58,6.77,25.5,3.48,1
59,6.79,27.35,-0.62,1
60,6.8,36.34,-2.21,1
61,6.81,42.88,0.78,1
62,6.82,40.63,9.3,1
63,6.84,37.01,10.68,1
64,6.85,43.81,3.64,1
65,6.86,57.89,6.22,1
66,6.88,62.16,14.4,1
67,6.89,55.03,9.8,1
68,6.91,56.8,1.42,1
69,6.92,70.07,1.74,1
70,6.93,72.94,2.57,1
71,6.95,60.94,-2.63,1
72,6.96,53.64,-12.35,1
73,6.97,57.34,-19.01,1
74,6.99,60.18,-13.14,1
75,7.0,58.51,-0.93,1
76,7.01,61.72,2.53,1
