,Timestamp,Data1,Data2,Label
0,6.0,3.85,-9.1,1
1,6.01,-5.71,-0.01,1
2,6.03,-20.51,21.66,1
3,6.04,-5.44,-1.91,1
4,6.05,-1.57,-2.39,1
5,6.07,-13.27,10.93,1
6,6.08,6.2,10.26,1
7,6.09,6.1,-2.6,1
8,6.11,1.27,-10.58,1
9,6.12,8.48,10.3,1
10,6.13,13.58,8.06,1
11,6.15,3.52,10.74,2
12,6.16,22.89,12.1,2
13,6.17,51.4,-5.0,2
14,6.19,113.71,-18.55,2
15,6.2,130.93,-12.47,2
16,6.21,128.92,2.12,2
17,6.23,125.29,8.43,2
18,6.24,92.02,0.32,2
19,6.25,40.59,-34.93,2
20,6.27,1.47,-53.85,2
21,6.28,-73.94,-65.95,2
22,6.29,-99.37,-58.55,2
23,6.31,-110.07,-32.8,2
24,6.32,-116.4,-23.09,2
25,6.33,-125.27,5.92,2
26,6.35,-132.34,42.01,2
27,6.36,-133.75,42.96,2
28,6.37,-102.19,65.13,2
29,6.39,-89.77,47.69,2
30,6.4,-88.71,31.83,2
31,6.41,-77.5,40.05,2
32,6.43,-60.22,42.61,2
33,6.44,-42.78,39.12,2
34,6.45,-43.54,29.38,2
35,6.47,-41.76,30.23,2
36,6.48,-22.2,31.2,2
37,6.49,-10.63,33.75,2
38,6.51,-10.61,-6.23,2
39,6.52,14.62,18.24,2
40,6.53,2.13,20.69,2
41,6.55,17.69,2.77,2
42,6.56,32.42,-6.73,1
43,6.57,52.23,16.03,1
44,6.59,59.03,1.85,1
45,6.6,72.93,-0.35,1
46,6.61,66.8,-5.57,1
47,6.63,50.09,-11.56,1
48,6.64,51.49,-26.37,1
49,6.65,59.24,-22.0,1
50,6.67,45.29,-5.27,1
51,6.68,56.98,-17.19,1
52,6.69,45.74,-26.53,1
53,6.71,50.37,-37.33,1
54,6.72,68.29,-34.49,1
55,6.73,43.92,-43.54,1
56,6.75,54.31,-31.59,1
57,6.76,43.61,-36.35,1
58,6.77,30.81,-26.59,1
59,6.79,29.82,-31.95,1
60,6.8,32.93,-30.7,1
61,6.81,24.08,-42.82,1
62,6.83,14.55,-22.32,1
63,6.84,24.26,-6.67,1
64,6.85,17.98,-13.84,1
65,6.87,15.2,-6.64,1
66,6.88,7.9,-7.84,1
67,6.89,-8.02,3.0,1
68,6.91,0.76,-28.06,1
69,6.92,6.6,-6.52,1
70,6.93,-4.11,2.09,1
71,6.95,-5.3,0.28,1
72,6.96,-3.85,4.58,1
73,6.97,-25.81,17.99,1
74,6.99,-9.9,22.06,1
75,7.0,-25.14,33.23,1
76,7.01,-32.59,8.65,1
77,7.03,-14.54,15.96,1
78,7.04,2.19,19.88,1
79,7.05,-0.69,15.67,1
80,7.07,-26.45,24.51,1
81,7.08,-21.51,7.72,1
82,7.09,-18.9,0.46,1
83,7.11,-16.5,25.7,1
84,7.12,-19.78,-1.25,1
85,7.13,-20.63,21.31,1
86,7.15,-26.16,-0.18,1
87,7.16,-24.23,-8.74,1
88,7.17,-19.88,6.09,1
89,7.19,-30.89,-3.9,1
90,7.2,-39.54,11.08,1
91,7.21,-26.46,19.62,1
92,7.23,-29.25,-5.56,1
93,7.24,-27.87,13.73,1
94,7.25,-9.16,21.84,1
95,7.27,-9.59,6.32,1
96,7.28,-12.65,21.54,1
97,7.29,-27.7,13.37,1
98,7.31,-17.23,15.26,1
99,7.32,-6.71,17.22,1
100,7.33,-10.35,20.96,1
101,7.35,-3.45,15.94,1
102,7.36,-3.27,18.21,1
103,7.37,5.38,3.19,1
104,7.39,-0.15,11.15,1
105,7.4,-2.54,-20.95,1
106,7.41,1.43,-4.35,1
107,7.43,1.56,1.78,1
108,7.44,-7.92,-7.21,1
109,7.45,5.83,-2.84,1
110,7.47,10.15,-3.92,1
111,7.48,6.66,0.53,1
112,7.49,7.93,-5.09,1
113,7.51,-0.22,-1.65,1
114,7.52,17.19,6.64,1
115,7.53,9.49,-1.4,1
116,7.55,-4.37,-4.59,1
117,7.56,1.87,-8.24,1
118,7.57,11.65,-9.55,1
119,7.59,12.92,3.79,1
120,7.6,12.98,0.07,1
121,7.61,6.38,-16.66,1
122,7.63,26.64,-19.17,1
123,7.64,4.59,-10.86,1
124,7.65,18.89,-24.5,1
125,7.67,-6.15,-15.45,1
126,7.68,2.78,-12.9,1
127,7.69,7.9,-9.81,1
128,7.71,-2.03,-19.84,1
129,7.72,5.61,-10.64,1
130,7.73,9.63,-5.85,1
131,7.75,-2.52,-12.49,1
132,7.76,21.68,-11.01,1
