,Timestamp,Data1,Data2,Label
0,6.0,-11.26,3.08,1
1,6.01,3.12,-22.29,1
2,6.03,-32.65,1.41,1
3,6.04,2.96,7.57,1
4,6.05,9.22,-12.29,1
5,6.07,-14.75,-4.78,1
6,6.08,0.94,-1.99,1
7,6.09,8.21,-4.74,1
8,6.11,-6.25,7.44,1
9,6.12,8.82,23.94,1
10,6.13,15.76,42.88,1
11,6.15,3.8,21.67,2
12,6.16,67.87,23.07,2
13,6.17,107.84,8.98,2
14,6.19,123.59,35.63,2
15,6.2,124.74,-23.83,2
16,6.21,117.47,-7.31,2
17,6.23,111.89,39.1,2
18,6.24,62.3,-2.37,2
19,6.25,-16.12,-23.47,2
20,6.27,-53.17,-68.49,2
21,6.28,-89.73,-80.84,2
22,6.29,-108.05,-77.88,2
23,6.31,-122.74,-73.08,2
24,6.32,-126.23,-44.81,2
25,6.33,-150.3,-21.52,2
26,6.35,-132.71,36.46,2
27,6.36,-116.09,42.48,2
28,6.37,-104.07,51.1,2
29,6.39,-109.41,39.91,2
30,6.4,-74.01,60.47,2
31,6.41,-52.33,55.67,2
32,6.43,-33.1,31.6,2
33,6.44,-26.84,38.29,2
34,6.45,-30.77,34.16,2
35,6.47,-29.68,53.68,2
36,6.48,-14.9,40.4,2
37,6.49,-6.6,34.11,2
38,6.51,4.13,13.95,2
39,6.52,20.13,27.91,2
40,6.53,28.78,23.86,2
41,6.55,38.8,18.41,2
42,6.56,42.46,-3.24,1
43,6.57,39.44,7.07,1
44,6.59,70.38,-3.32,1
45,6.6,39.65,17.76,1
46,6.61,71.74,-3.29,1
47,6.63,57.29,-28.01,1
48,6.64,71.24,-7.91,1
49,6.65,64.31,-33.89,1
50,6.67,46.47,-25.08,1
51,6.68,61.27,-22.04,1
52,6.69,49.27,-2.44,1
53,6.71,45.27,-10.06,1
54,6.72,50.08,-45.01,1
55,6.73,41.96,-22.91,1
56,6.75,54.58,-21.91,1
57,6.76,32.31,-5.65,1
58,6.77,32.91,-26.73,1
59,6.79,35.25,-28.29,1
60,6.8,14.97,-14.77,1
61,6.81,20.28,5.64,1
62,6.83,4.91,-6.98,1
63,6.84,19.56,-25.48,1
64,6.85,13.09,-11.42,1
65,6.87,15.4,-27.79,1
66,6.88,-4.1,-21.32,1
67,6.89,-9.2,-37.15,1
68,6.91,-14.74,-21.01,1
69,6.92,-17.57,-27.75,1
70,6.93,-18.47,-0.42,1
71,6.95,-13.01,-17.88,1
72,6.96,2.61,-19.11,1
73,6.97,-6.92,-23.71,1
