,Timestamp,Data1,Data2,Label
0,6.0,7.07,-3.79,1
1,6.01,-6.85,8.53,1
2,6.03,4.15,0.05,1
3,6.04,14.67,5.89,1
4,6.05,-6.77,-17.37,1
5,6.07,-8.26,-2.22,1
6,6.08,10.95,-6.55,1
7,6.09,-7.13,8.8,1
8,6.11,-0.61,-4.13,1
9,6.12,-7.16,1.64,1
10,6.13,10.26,2.7,1
11,6.15,-3.06,15.98,2
12,6.16,-0.68,17.04,2
13,6.17,-1.07,10.38,2
14,6.19,28.38,-8.86,2
15,6.2,6.85,-8.73,2
16,6.21,70.16,3.5,2
17,6.23,181.47,11.81,2
18,6.24,190.12,29.67,2
19,6.25,186.42,23.75,2
20,6.27,167.22,8.14,2
21,6.28,83.3,-11.57,2
22,6.29,36.74,-7.88,2
23,6.31,-74.79,-43.89,2
24,6.32,-91.27,-56.93,2
25,6.33,-122.32,-66.28,2
26,6.35,-168.3,-49.26,2
27,6.36,-172.14,-21.24,2
28,6.37,-171.58,-24.84,2
29,6.39,-162.65,-8.45,2
30,6.4,-142.38,-5.17,2
31,6.41,-151.08,-1.74,2
32,6.43,-145.55,26.33,2
33,6.44,-120.33,31.52,2
34,6.45,-89.18,29.08,2
35,6.47,-92.8,47.96,2
36,6.48,-96.1,49.23,2
37,6.49,-60.17,39.43,2
38,6.51,-40.37,40.32,2
39,6.52,-30.65,29.96,2
40,6.53,-18.25,18.7,2
41,6.55,19.73,30.31,2
42,6.56,27.29,26.02,1
43,6.57,41.0,14.21,1
44,6.59,65.03,-3.19,1
45,6.6,71.02,-8.71,1
46,6.61,72.75,7.29,1
47,6.63,64.14,-18.59,1
48,6.64,88.64,-31.2,1
49,6.65,89.74,-8.13,1
50,6.67,73.51,-13.73,1
51,6.68,78.8,-15.56,1
52,6.69,88.24,11.47,1
53,6.71,87.7,-1.15,1
54,6.72,56.15,-18.1,1
55,6.73,64.08,-9.33,1
56,6.75,73.47,15.83,1
57,6.76,60.58,8.08,1
58,6.77,52.69,-3.77,1
59,6.79,57.0,3.45,1
60,6.8,72.59,-10.32,1
61,6.81,55.64,-24.97,1
62,6.83,52.15,-17.99,1
63,6.84,23.1,-17.39,1
64,6.85,40.29,-29.08,1
65,6.87,35.47,-18.55,1
66,6.88,28.15,-6.8,1
67,6.89,-0.7,-14.64,1
68,6.91,27.17,-27.55,1
69,6.92,17.13,-19.75,1
70,6.93,5.56,2.91,1
71,6.95,-3.21,3.1,1
72,6.96,-23.64,-13.45,1
73,6.97,-8.62,14.11,1
74,6.99,-20.2,6.11,1
75,7.0,-2.76,-5.22,1
76,7.01,-5.13,2.63,1
77,7.03,-36.14,-4.0,1
78,7.04,-22.33,-9.98,1
79,7.05,-33.9,-7.92,1
80,7.07,-19.85,6.07,1
81,7.08,-35.69,-2.07,1
82,7.09,-57.21,9.08,1
83,7.11,-32.46,11.08,1
84,7.12,-36.15,9.86,1
85,7.13,-35.87,4.48,1
86,7.15,-37.98,0.34,1
87,7.16,-4.88,-9.49,1
88,7.17,-38.43,4.18,1
89,7.19,-37.9,3.55,1
90,7.2,-23.63,9.11,1
91,7.21,-9.53,15.07,1
92,7.23,-22.35,13.66,1
93,7.24,-28.1,32.19,1
94,7.25,-34.39,15.31,1
95,7.27,-18.85,-4.31,1
96,7.28,-18.62,-0.96,1
97,7.29,-22.65,-4.9,1
98,7.31,-21.99,1.73,1
99,7.32,-8.46,-4.08,1
100,7.33,-18.81,3.68,1
101,7.35,-13.22,7.01,1
102,7.36,-2.87,2.23,1
103,7.37,-5.18,9.18,1
104,7.39,-11.04,18.25,1
105,7.4,-7.46,4.38,1
106,7.41,4.97,-11.27,1
107,7.43,1.0,8.67,1
108,7.44,-21.26,14.07,1
109,7.45,-7.47,-2.6,1
110,7.47,7.79,8.35,1
111,7.48,-4.08,1.16,1
112,7.49,-4.64,9.34,1
113,7.51,9.24,5.32,1
114,7.52,16.86,-3.47,1
115,7.53,17.41,2.53,1
116,7.55,10.82,-4.68,1
117,7.56,4.93,0.68,1
118,7.57,9.12,12.37,1
119,7.59,0.7,4.01,1
120,7.6,-7.97,-12.36,1
121,7.61,12.9,-10.72,1
122,7.63,34.06,-8.27,1
123,7.64,11.36,5.85,1
124,7.65,-5.43,-6.65,1
125,7.67,-8.14,-3.08,1
126,7.68,24.48,-5.73,1
127,7.69,9.42,-21.97,1
128,7.71,12.64,-0.8,1
129,7.72,-7.64,-9.86,1
130,7.73,10.37,-10.07,1
131,7.75,8.18,-17.0,1
132,7.76,14.02,-6.95,1
133,7.77,37.24,-15.39,1
134,7.79,1.65,1.22,1
135,7.8,-2.2,-2.34,1
136,7.81,19.12,-1.67,1
137,7.83,24.51,-3.17,1
138,7.84,8.75,-5.48,1
139,7.85,-8.66,-10.49,1
140,7.87,1.37,-6.77,1
141,7.88,8.84,21.78,1
142,7.89,-17.09,4.88,1
143,7.91,-11.43,2.81,1
144,7.92,-12.74,1.65,1
145,7.93,10.31,2.95,1
146,7.95,-8.53,3.08,1
147,7.96,-3.88,8.02,1
148,7.97,-9.35,-0.49,1
149,7.99,9.81,0.39,1
150,8.0,16.03,-4.53,1
151,8.01,-3.32,7.31,1
152,8.03,-13.16,-7.42,1
153,8.04,10.88,-7.21,1
154,8.05,12.39,-5.08,1
155,8.07,-1.94,-0.24,1
156,8.08,10.37,9.33,1
157,8.09,11.33,6.24,1
158,8.11,-1.1,7.14,1
159,8.12,-13.08,-1.97,1
160,8.13,-7.16,9.5,1
161,8.15,-5.05,11.33,0
162,8.16,27.06,14.65,0
163,8.17,-100.01,-10.59,0
164,8.19,-129.21,8.77,0
165,8.2,-178.21,19.62,0
166,8.21,-198.85,12.37,0
167,8.23,-192.77,13.63,0
168,8.24,-163.25,10.62,0
169,8.25,-119.18,-6.67,0
170,8.27,-81.24,-37.65,0
171,8.28,-29.82,-30.37,0
172,8.29,43.37,-26.74,0
173,8.31,122.86,-33.04,0
174,8.32,221.67,-17.94,0
175,8.33,281.61,-14.32,0
176,8.35,316.67,-5.88,0
177,8.36,298.23,-4.71,0
178,8.37,274.79,7.93,0
179,8.39,238.17,4.63,0
180,8.4,210.62,21.58,0
181,8.41,162.66,18.24,0
182,8.43,119.98,12.03,0
183,8.44,89.23,23.14,0
184,8.45,73.58,33.42,0
185,8.47,18.78,15.14,0
186,8.48,-18.13,16.75,0
187,8.49,31.5,31.21,0
188,8.51,-34.16,22.69,0
189,8.52,-60.03,8.99,0
190,8.53,-76.41,2.06,0
191,8.55,-92.52,-8.03,1
192,8.56,-118.62,-21.82,1
193,8.57,-114.39,-15.34,1
194,8.59,-128.23,-16.49,1
195,8.6,-119.5,1.62,1
196,8.61,-118.29,11.49,1
197,8.63,-120.88,-7.81,1
198,8.64,-110.6,2.65,1
199,8.65,-90.33,-6.3,1
200,8.67,-121.36,-3.45,1
201,8.68,-103.28,-4.14,1
202,8.69,-86.27,-17.34,1
203,8.71,-75.19,-14.19,1
204,8.72,-69.82,-24.02,1
205,8.73,-83.27,-0.48,1
206,8.75,-56.02,-10.23,1
207,8.76,-45.77,1.66,1
208,8.77,-53.72,-16.22,1
209,8.79,-50.99,-11.75,1
210,8.8,-51.4,6.11,1
211,8.81,-28.39,-2.74,1
212,8.83,-20.58,-3.09,1
213,8.84,-9.12,-6.92,1
214,8.85,0.4,-6.53,1
215,8.87,-10.22,8.25,1
216,8.88,-0.11,-15.18,1
217,8.89,4.17,10.97,1
218,8.91,16.59,16.87,1
219,8.92,8.04,1.85,1
220,8.93,14.37,1.67,1
221,8.95,21.3,-4.28,1
222,8.96,39.56,1.5,1
223,8.97,31.15,-14.64,1
224,8.99,27.75,9.07,1
225,9.0,27.83,9.22,1
226,9.01,58.08,3.62,1
227,9.03,30.03,4.26,1
228,9.04,36.93,-19.93,1
229,9.05,50.32,-0.72,1
230,9.07,39.17,10.63,1
231,9.08,34.59,14.02,1
232,9.09,41.48,18.79,1
233,9.11,44.57,-1.47,1
234,9.12,48.78,13.5,1
235,9.13,33.1,-4.19,1
236,9.15,34.49,10.04,1
237,9.16,21.57,0.55,1
238,9.17,57.06,4.2,1
239,9.19,41.01,-4.63,1
240,9.2,44.83,-8.01,1
241,9.21,1.09,5.52,1
242,9.23,33.25,-21.01,1
243,9.24,28.35,-0.08,1
244,9.25,24.53,-4.93,1
245,9.27,30.14,6.05,1
246,9.28,9.9,7.77,1
247,9.29,-5.53,21.03,1
248,9.31,12.05,9.4,1
249,9.32,3.46,19.45,1
250,9.33,1.03,-11.81,1
251,9.35,-5.58,2.24,1
