,Timestamp,Data1,Data2,Label
0,6.0,8.53,-4.74,1
1,6.01,-1.28,-5.49,1
2,6.03,-12.68,-6.71,1
3,6.04,-23.28,-7.23,1
4,6.05,-22.76,-7.78,1
5,6.07,-10.41,-3.45,1
6,6.08,-3.2,1.56,1
7,6.09,-3.95,-3.77,1
8,6.11,0.07,-10.75,1
9,6.12,8.6,-7.52,1
10,6.13,7.54,-4.57,1
11,6.15,-0.88,-10.48,2
12,6.16,15.78,-10.94,2
13,6.17,94.58,1.66,2
14,6.19,225.43,19.0,2
15,6.2,335.62,40.74,2
16,6.21,370.85,67.15,2
17,6.23,356.54,92.54,2
18,6.24,327.44,112.93,2
19,6.25,273.74,103.24,2
20,6.265,191.26,36.46,2
21,6.28,100.1,-51.0,2
22,6.29,17.66,-97.56,2
23,6.31,-41.22,-99.87,2
24,6.32,-82.04,-92.94,2
25,6.33,-130.46,-94.52,2
26,6.35,-180.43,-98.89,2
27,6.36,-205.1,-94.54,2
28,6.37,-209.28,-80.29,2
29,6.39,-218.85,-61.93,2
30,6.4,-235.37,-43.71,2
31,6.41,-240.44,-31.07,2
32,6.43,-232.62,-20.64,2
33,6.44,-221.1,-3.15,2
34,6.45,-206.7,11.69,2
35,6.47,-194.52,15.21,2
36,6.48,-192.08,21.16,2
37,6.49,-194.79,28.66,2
38,6.51,-190.79,22.7,2
39,6.52,-173.37,17.26,2
40,6.53,-150.02,27.58,2
41,6.55,-134.81,34.98,2
42,6.56,-130.24,29.46,1
43,6.57,-120.9,27.18,1
44,6.59,-94.44,32.46,1
45,6.6,-61.47,36.02,1
46,6.61,-42.65,34.09,1
47,6.63,-39.5,25.04,1
48,6.64,-38.34,14.69,1
49,6.65,-34.0,17.13,1
50,6.67,-25.44,29.53,1
51,6.68,-10.64,30.37,1
52,6.69,6.76,17.14,1
53,6.71,17.71,10.22,1
54,6.72,16.63,13.58,1
55,6.73,10.6,15.07,1
56,6.75,10.38,16.93,1
57,6.76,15.5,21.48,1
58,6.77,24.58,15.01,1
59,6.79,34.22,-0.32,1
